target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples,v_full,n_source_islands
14,Southern 4,0,1446703604,10,body_mass,0.0205761316872428,10,0.0402012228479419,15
14,Southern 4,0,1446703604,20,body_mass,0.0205761316872428,10,0.0402012228479419,15
14,Southern 4,0,1446703604,40,body_mass,0.0205761316872428,10,0.0402012228479419,15
14,Southern 4,0,1446703604,80,body_mass,0.0205761316872428,10,0.0402012228479419,15
14,Southern 4,0,1446703604,150,body_mass,0.0205761316872428,10,0.0402012228479419,15
14,Southern 4,0,1516610372,10,body_mass,0.0411522633744856,20,-0.1638086348272519,15
14,Southern 4,0,1516610372,20,body_mass,0.0411522633744856,20,-0.1638086348272519,15
14,Southern 4,0,1516610372,40,body_mass,0.0411522633744856,20,-0.1638086348272519,15
14,Southern 4,0,1516610372,80,body_mass,0.0411522633744856,20,-0.1638086348272519,15
14,Southern 4,0,1516610372,150,body_mass,0.0411522633744856,20,-0.1638086348272519,15
14,Southern 4,0,984128263,10,body_mass,0.0823045267489712,40,0.3795300953172398,15
14,Southern 4,0,984128263,20,body_mass,0.0823045267489712,40,0.3795300953172398,15
14,Southern 4,0,984128263,40,body_mass,0.0823045267489712,40,0.3795300953172398,15
14,Southern 4,0,984128263,80,body_mass,0.0823045267489712,40,0.3795300953172398,15
14,Southern 4,0,984128263,150,body_mass,0.0823045267489712,40,0.3795300953172398,15
14,Southern 4,0,2109679366,10,body_mass,0.1646090534979424,80,0.1406916833340841,15
14,Southern 4,0,2109679366,20,body_mass,0.1646090534979424,80,0.1406916833340841,15
14,Southern 4,0,2109679366,40,body_mass,0.1646090534979424,80,0.1406916833340841,15
14,Southern 4,0,2109679366,80,body_mass,0.1646090534979424,80,0.1406916833340841,15
14,Southern 4,0,2109679366,150,body_mass,0.1646090534979424,80,0.1406916833340841,15
14,Southern 4,0,1989456748,10,body_mass,0.3086419753086419,150,0.1699690508082776,15
14,Southern 4,0,1989456748,20,body_mass,0.3086419753086419,150,0.1699690508082776,15
14,Southern 4,0,1989456748,40,body_mass,0.3086419753086419,150,0.1699690508082776,15
14,Southern 4,0,1989456748,80,body_mass,0.3086419753086419,150,0.1699690508082776,15
14,Southern 4,0,1989456748,150,body_mass,0.3086419753086419,150,0.1699690508082776,15
14,Southern 4,1,1932739934,10,body_mass,0.0205761316872428,10,-0.2537241973960144,15
14,Southern 4,1,1932739934,20,body_mass,0.0205761316872428,10,-0.2537241973960144,15
14,Southern 4,1,1932739934,40,body_mass,0.0205761316872428,10,-0.2537241973960144,15
14,Southern 4,1,1932739934,80,body_mass,0.0205761316872428,10,-0.2537241973960144,15
14,Southern 4,1,1932739934,150,body_mass,0.0205761316872428,10,-0.2537241973960144,15
14,Southern 4,1,1285217807,10,body_mass,0.0411522633744856,20,0.2667420122617516,15
14,Southern 4,1,1285217807,20,body_mass,0.0411522633744856,20,0.2667420122617516,15
14,Southern 4,1,1285217807,40,body_mass,0.0411522633744856,20,0.2667420122617516,15
14,Southern 4,1,1285217807,80,body_mass,0.0411522633744856,20,0.2667420122617516,15
14,Southern 4,1,1285217807,150,body_mass,0.0411522633744856,20,0.2667420122617516,15
14,Southern 4,1,1512352769,10,body_mass,0.0823045267489712,40,0.0620819520026345,15
14,Southern 4,1,1512352769,20,body_mass,0.0823045267489712,40,0.0620819520026345,15
14,Southern 4,1,1512352769,40,body_mass,0.0823045267489712,40,0.0620819520026345,15
14,Southern 4,1,1512352769,80,body_mass,0.0823045267489712,40,0.0620819520026345,15
14,Southern 4,1,1512352769,150,body_mass,0.0823045267489712,40,0.0620819520026345,15
14,Southern 4,1,1631864013,10,body_mass,0.1646090534979424,80,-0.0308974923851187,15
14,Southern 4,1,1631864013,20,body_mass,0.1646090534979424,80,-0.0308974923851187,15
14,Southern 4,1,1631864013,40,body_mass,0.1646090534979424,80,-0.0308974923851187,15
14,Southern 4,1,1631864013,80,body_mass,0.1646090534979424,80,-0.0308974923851187,15
14,Southern 4,1,1631864013,150,body_mass,0.1646090534979424,80,-0.0308974923851187,15
14,Southern 4,1,796237909,10,body_mass,0.3086419753086419,150,0.092017783221035,15
14,Southern 4,1,796237909,20,body_mass,0.3086419753086419,150,0.092017783221035,15
14,Southern 4,1,796237909,40,body_mass,0.3086419753086419,150,0.092017783221035,15
14,Southern 4,1,796237909,80,body_mass,0.3086419753086419,150,0.092017783221035,15
14,Southern 4,1,796237909,150,body_mass,0.3086419753086419,150,0.092017783221035,15
14,Southern 4,2,1395100673,10,body_mass,0.0205761316872428,10,0.265589972405385,15
14,Southern 4,2,1395100673,20,body_mass,0.0205761316872428,10,0.265589972405385,15
14,Southern 4,2,1395100673,40,body_mass,0.0205761316872428,10,0.265589972405385,15
14,Southern 4,2,1395100673,80,body_mass,0.0205761316872428,10,0.265589972405385,15
14,Southern 4,2,1395100673,150,body_mass,0.0205761316872428,10,0.265589972405385,15
14,Southern 4,2,494952709,10,body_mass,0.0411522633744856,20,0.1679876036650711,15
14,Southern 4,2,494952709,20,body_mass,0.0411522633744856,20,0.1679876036650711,15
14,Southern 4,2,494952709,40,body_mass,0.0411522633744856,20,0.1679876036650711,15
14,Southern 4,2,494952709,80,body_mass,0.0411522633744856,20,0.1679876036650711,15
14,Southern 4,2,494952709,150,body_mass,0.0411522633744856,20,0.1679876036650711,15
14,Southern 4,2,1387017470,10,body_mass,0.0823045267489712,40,0.108070270186855,15
14,Southern 4,2,1387017470,20,body_mass,0.0823045267489712,40,0.108070270186855,15
14,Southern 4,2,1387017470,40,body_mass,0.0823045267489712,40,0.108070270186855,15
14,Southern 4,2,1387017470,80,body_mass,0.0823045267489712,40,0.108070270186855,15
14,Southern 4,2,1387017470,150,body_mass,0.0823045267489712,40,0.108070270186855,15
14,Southern 4,2,205706522,10,body_mass,0.1646090534979424,80,0.0411869680033181,15
14,Southern 4,2,205706522,20,body_mass,0.1646090534979424,80,0.0411869680033181,15
14,Southern 4,2,205706522,40,body_mass,0.1646090534979424,80,0.0411869680033181,15
14,Southern 4,2,205706522,80,body_mass,0.1646090534979424,80,0.0411869680033181,15
14,Southern 4,2,205706522,150,body_mass,0.1646090534979424,80,0.0411869680033181,15
14,Southern 4,2,548819600,10,body_mass,0.3086419753086419,150,0.237885947914156,15
14,Southern 4,2,548819600,20,body_mass,0.3086419753086419,150,0.237885947914156,15
14,Southern 4,2,548819600,40,body_mass,0.3086419753086419,150,0.237885947914156,15
14,Southern 4,2,548819600,80,body_mass,0.3086419753086419,150,0.237885947914156,15
14,Southern 4,2,548819600,150,body_mass,0.3086419753086419,150,0.237885947914156,15
14,Southern 4,3,439894126,10,body_mass,0.0205761316872428,10,0.5610899297346523,15
14,Southern 4,3,439894126,20,body_mass,0.0205761316872428,10,0.5610899297346523,15
14,Southern 4,3,439894126,40,body_mass,0.0205761316872428,10,0.5610899297346523,15
14,Southern 4,3,439894126,80,body_mass,0.0205761316872428,10,0.5610899297346523,15
14,Southern 4,3,439894126,150,body_mass,0.0205761316872428,10,0.5610899297346523,15
14,Southern 4,3,962543063,10,body_mass,0.0411522633744856,20,0.1101089844563996,15
14,Southern 4,3,962543063,20,body_mass,0.0411522633744856,20,0.1101089844563996,15
14,Southern 4,3,962543063,40,body_mass,0.0411522633744856,20,0.1101089844563996,15
14,Southern 4,3,962543063,80,body_mass,0.0411522633744856,20,0.1101089844563996,15
14,Southern 4,3,962543063,150,body_mass,0.0411522633744856,20,0.1101089844563996,15
14,Southern 4,3,1036864140,10,body_mass,0.0823045267489712,40,-0.1126666564553092,15
14,Southern 4,3,1036864140,20,body_mass,0.0823045267489712,40,-0.1126666564553092,15
14,Southern 4,3,1036864140,40,body_mass,0.0823045267489712,40,-0.1126666564553092,15
14,Southern 4,3,1036864140,80,body_mass,0.0823045267489712,40,-0.1126666564553092,15
14,Southern 4,3,1036864140,150,body_mass,0.0823045267489712,40,-0.1126666564553092,15
14,Southern 4,3,842114296,10,body_mass,0.1646090534979424,80,0.2086850860294898,15
14,Southern 4,3,842114296,20,body_mass,0.1646090534979424,80,0.2086850860294898,15
14,Southern 4,3,842114296,40,body_mass,0.1646090534979424,80,0.2086850860294898,15
14,Southern 4,3,842114296,80,body_mass,0.1646090534979424,80,0.2086850860294898,15
14,Southern 4,3,842114296,150,body_mass,0.1646090534979424,80,0.2086850860294898,15
14,Southern 4,3,940857554,10,body_mass,0.3086419753086419,150,0.0334438528395467,15
14,Southern 4,3,940857554,20,body_mass,0.3086419753086419,150,0.0334438528395467,15
14,Southern 4,3,940857554,40,body_mass,0.3086419753086419,150,0.0334438528395467,15
14,Southern 4,3,940857554,80,body_mass,0.3086419753086419,150,0.0334438528395467,15
14,Southern 4,3,940857554,150,body_mass,0.3086419753086419,150,0.0334438528395467,15
14,Southern 4,4,1971820638,10,body_mass,0.0205761316872428,10,0.0208887107717317,15
14,Southern 4,4,1971820638,20,body_mass,0.0205761316872428,10,0.0208887107717317,15
14,Southern 4,4,1971820638,40,body_mass,0.0205761316872428,10,0.0208887107717317,15
14,Southern 4,4,1971820638,80,body_mass,0.0205761316872428,10,0.0208887107717317,15
14,Southern 4,4,1971820638,150,body_mass,0.0205761316872428,10,0.0208887107717317,15
14,Southern 4,4,878343985,10,body_mass,0.0411522633744856,20,0.2419627766073248,15
14,Southern 4,4,878343985,20,body_mass,0.0411522633744856,20,0.2419627766073248,15
14,Southern 4,4,878343985,40,body_mass,0.0411522633744856,20,0.2419627766073248,15
14,Southern 4,4,878343985,80,body_mass,0.0411522633744856,20,0.2419627766073248,15
14,Southern 4,4,878343985,150,body_mass,0.0411522633744856,20,0.2419627766073248,15
14,Southern 4,4,2027673905,10,body_mass,0.0823045267489712,40,-0.0013486950615594,15
14,Southern 4,4,2027673905,20,body_mass,0.0823045267489712,40,-0.0013486950615594,15
14,Southern 4,4,2027673905,40,body_mass,0.0823045267489712,40,-0.0013486950615594,15
14,Southern 4,4,2027673905,80,body_mass,0.0823045267489712,40,-0.0013486950615594,15
14,Southern 4,4,2027673905,150,body_mass,0.0823045267489712,40,-0.0013486950615594,15
14,Southern 4,4,435758854,10,body_mass,0.1646090534979424,80,0.1163109136250298,15
14,Southern 4,4,435758854,20,body_mass,0.1646090534979424,80,0.1163109136250298,15
14,Southern 4,4,435758854,40,body_mass,0.1646090534979424,80,0.1163109136250298,15
14,Southern 4,4,435758854,80,body_mass,0.1646090534979424,80,0.1163109136250298,15
14,Southern 4,4,435758854,150,body_mass,0.1646090534979424,80,0.1163109136250298,15
14,Southern 4,4,358965120,10,body_mass,0.3086419753086419,150,0.1416194218310671,15
14,Southern 4,4,358965120,20,body_mass,0.3086419753086419,150,0.1416194218310671,15
14,Southern 4,4,358965120,40,body_mass,0.3086419753086419,150,0.1416194218310671,15
14,Southern 4,4,358965120,80,body_mass,0.3086419753086419,150,0.1416194218310671,15
14,Southern 4,4,358965120,150,body_mass,0.3086419753086419,150,0.1416194218310671,15
14,Southern 4,5,989715419,10,body_mass,0.0205761316872428,10,0.631069837889931,15
14,Southern 4,5,989715419,20,body_mass,0.0205761316872428,10,0.631069837889931,15
14,Southern 4,5,989715419,40,body_mass,0.0205761316872428,10,0.631069837889931,15
14,Southern 4,5,989715419,80,body_mass,0.0205761316872428,10,0.631069837889931,15
14,Southern 4,5,989715419,150,body_mass,0.0205761316872428,10,0.631069837889931,15
14,Southern 4,5,1778879212,10,body_mass,0.0411522633744856,20,-0.0107507531750681,15
14,Southern 4,5,1778879212,20,body_mass,0.0411522633744856,20,-0.0107507531750681,15
14,Southern 4,5,1778879212,40,body_mass,0.0411522633744856,20,-0.0107507531750681,15
14,Southern 4,5,1778879212,80,body_mass,0.0411522633744856,20,-0.0107507531750681,15
14,Southern 4,5,1778879212,150,body_mass,0.0411522633744856,20,-0.0107507531750681,15
14,Southern 4,5,831554052,10,body_mass,0.0823045267489712,40,0.3088475408301345,15
14,Southern 4,5,831554052,20,body_mass,0.0823045267489712,40,0.3088475408301345,15
14,Southern 4,5,831554052,40,body_mass,0.0823045267489712,40,0.3088475408301345,15
14,Southern 4,5,831554052,80,body_mass,0.0823045267489712,40,0.3088475408301345,15
14,Southern 4,5,831554052,150,body_mass,0.0823045267489712,40,0.3088475408301345,15
14,Southern 4,5,420293676,10,body_mass,0.1646090534979424,80,0.0939016478273356,15
14,Southern 4,5,420293676,20,body_mass,0.1646090534979424,80,0.0939016478273356,15
14,Southern 4,5,420293676,40,body_mass,0.1646090534979424,80,0.0939016478273356,15
14,Southern 4,5,420293676,80,body_mass,0.1646090534979424,80,0.0939016478273356,15
14,Southern 4,5,420293676,150,body_mass,0.1646090534979424,80,0.0939016478273356,15
14,Southern 4,5,1831275410,10,body_mass,0.3086419753086419,150,0.1037173234867579,15
14,Southern 4,5,1831275410,20,body_mass,0.3086419753086419,150,0.1037173234867579,15
14,Southern 4,5,1831275410,40,body_mass,0.3086419753086419,150,0.1037173234867579,15
14,Southern 4,5,1831275410,80,body_mass,0.3086419753086419,150,0.1037173234867579,15
14,Southern 4,5,1831275410,150,body_mass,0.3086419753086419,150,0.1037173234867579,15
14,Southern 4,6,1236548772,10,body_mass,0.0205761316872428,10,0.3443558008943911,15
14,Southern 4,6,1236548772,20,body_mass,0.0205761316872428,10,0.3443558008943911,15
14,Southern 4,6,1236548772,40,body_mass,0.0205761316872428,10,0.3443558008943911,15
14,Southern 4,6,1236548772,80,body_mass,0.0205761316872428,10,0.3443558008943911,15
14,Southern 4,6,1236548772,150,body_mass,0.0205761316872428,10,0.3443558008943911,15
14,Southern 4,6,1309382953,10,body_mass,0.0411522633744856,20,0.4319786435115647,15
14,Southern 4,6,1309382953,20,body_mass,0.0411522633744856,20,0.4319786435115647,15
14,Southern 4,6,1309382953,40,body_mass,0.0411522633744856,20,0.4319786435115647,15
14,Southern 4,6,1309382953,80,body_mass,0.0411522633744856,20,0.4319786435115647,15
14,Southern 4,6,1309382953,150,body_mass,0.0411522633744856,20,0.4319786435115647,15
14,Southern 4,6,1102993653,10,body_mass,0.0823045267489712,40,-0.0263627648369679,15
14,Southern 4,6,1102993653,20,body_mass,0.0823045267489712,40,-0.0263627648369679,15
14,Southern 4,6,1102993653,40,body_mass,0.0823045267489712,40,-0.0263627648369679,15
14,Southern 4,6,1102993653,80,body_mass,0.0823045267489712,40,-0.0263627648369679,15
14,Southern 4,6,1102993653,150,body_mass,0.0823045267489712,40,-0.0263627648369679,15
14,Southern 4,6,1212554687,10,body_mass,0.1646090534979424,80,0.1069904647078955,15
14,Southern 4,6,1212554687,20,body_mass,0.1646090534979424,80,0.1069904647078955,15
14,Southern 4,6,1212554687,40,body_mass,0.1646090534979424,80,0.1069904647078955,15
14,Southern 4,6,1212554687,80,body_mass,0.1646090534979424,80,0.1069904647078955,15
14,Southern 4,6,1212554687,150,body_mass,0.1646090534979424,80,0.1069904647078955,15
14,Southern 4,6,1922480101,10,body_mass,0.3086419753086419,150,0.1226482912158816,15
14,Southern 4,6,1922480101,20,body_mass,0.3086419753086419,150,0.1226482912158816,15
14,Southern 4,6,1922480101,40,body_mass,0.3086419753086419,150,0.1226482912158816,15
14,Southern 4,6,1922480101,80,body_mass,0.3086419753086419,150,0.1226482912158816,15
14,Southern 4,6,1922480101,150,body_mass,0.3086419753086419,150,0.1226482912158816,15
14,Southern 4,7,1031054888,10,body_mass,0.0205761316872428,10,0.3853279832531325,15
14,Southern 4,7,1031054888,20,body_mass,0.0205761316872428,10,0.3853279832531325,15
14,Southern 4,7,1031054888,40,body_mass,0.0205761316872428,10,0.3853279832531325,15
14,Southern 4,7,1031054888,80,body_mass,0.0205761316872428,10,0.3853279832531325,15
14,Southern 4,7,1031054888,150,body_mass,0.0205761316872428,10,0.3853279832531325,15
14,Southern 4,7,1152792910,10,body_mass,0.0411522633744856,20,0.0588487899253182,15
14,Southern 4,7,1152792910,20,body_mass,0.0411522633744856,20,0.0588487899253182,15
14,Southern 4,7,1152792910,40,body_mass,0.0411522633744856,20,0.0588487899253182,15
14,Southern 4,7,1152792910,80,body_mass,0.0411522633744856,20,0.0588487899253182,15
14,Southern 4,7,1152792910,150,body_mass,0.0411522633744856,20,0.0588487899253182,15
14,Southern 4,7,954909307,10,body_mass,0.0823045267489712,40,0.007798753658116,15
14,Southern 4,7,954909307,20,body_mass,0.0823045267489712,40,0.007798753658116,15
14,Southern 4,7,954909307,40,body_mass,0.0823045267489712,40,0.007798753658116,15
14,Southern 4,7,954909307,80,body_mass,0.0823045267489712,40,0.007798753658116,15
14,Southern 4,7,954909307,150,body_mass,0.0823045267489712,40,0.007798753658116,15
14,Southern 4,7,1284192006,10,body_mass,0.1646090534979424,80,0.1220155826383417,15
14,Southern 4,7,1284192006,20,body_mass,0.1646090534979424,80,0.1220155826383417,15
14,Southern 4,7,1284192006,40,body_mass,0.1646090534979424,80,0.1220155826383417,15
14,Southern 4,7,1284192006,80,body_mass,0.1646090534979424,80,0.1220155826383417,15
14,Southern 4,7,1284192006,150,body_mass,0.1646090534979424,80,0.1220155826383417,15
14,Southern 4,7,911068812,10,body_mass,0.3086419753086419,150,0.1749306907783261,15
14,Southern 4,7,911068812,20,body_mass,0.3086419753086419,150,0.1749306907783261,15
14,Southern 4,7,911068812,40,body_mass,0.3086419753086419,150,0.1749306907783261,15
14,Southern 4,7,911068812,80,body_mass,0.3086419753086419,150,0.1749306907783261,15
14,Southern 4,7,911068812,150,body_mass,0.3086419753086419,150,0.1749306907783261,15
14,Southern 4,8,209579498,10,body_mass,0.0205761316872428,10,0.1490521131126913,15
14,Southern 4,8,209579498,20,body_mass,0.0205761316872428,10,0.1490521131126913,15
14,Southern 4,8,209579498,40,body_mass,0.0205761316872428,10,0.1490521131126913,15
14,Southern 4,8,209579498,80,body_mass,0.0205761316872428,10,0.1490521131126913,15
14,Southern 4,8,209579498,150,body_mass,0.0205761316872428,10,0.1490521131126913,15
14,Southern 4,8,984248851,10,body_mass,0.0411522633744856,20,0.4514786386989916,15
14,Southern 4,8,984248851,20,body_mass,0.0411522633744856,20,0.4514786386989916,15
14,Southern 4,8,984248851,40,body_mass,0.0411522633744856,20,0.4514786386989916,15
