target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples,v_full,n_source_islands
3,Selvær,0,373658297,10,tarsus,0.0515463917525773,10,0.5791545047162867,15
3,Selvær,0,373658297,20,tarsus,0.0515463917525773,10,0.5791545047162867,15
3,Selvær,0,373658297,40,tarsus,0.0515463917525773,10,0.5791545047162867,15
3,Selvær,0,373658297,80,tarsus,0.0515463917525773,10,0.5791545047162867,15
3,Selvær,0,373658297,150,tarsus,0.0515463917525773,10,0.5791545047162867,15
3,Selvær,0,1173308869,10,tarsus,0.1030927835051546,20,0.1869575492425185,15
3,Selvær,0,1173308869,20,tarsus,0.1030927835051546,20,0.1869575492425185,15
3,Selvær,0,1173308869,40,tarsus,0.1030927835051546,20,0.1869575492425185,15
3,Selvær,0,1173308869,80,tarsus,0.1030927835051546,20,0.1869575492425185,15
3,Selvær,0,1173308869,150,tarsus,0.1030927835051546,20,0.1869575492425185,15
3,Selvær,0,800793894,10,tarsus,0.2061855670103092,40,0.3978221095223794,15
3,Selvær,0,800793894,20,tarsus,0.2061855670103092,40,0.3978221095223794,15
3,Selvær,0,800793894,40,tarsus,0.2061855670103092,40,0.3978221095223794,15
3,Selvær,0,800793894,80,tarsus,0.2061855670103092,40,0.3978221095223794,15
3,Selvær,0,800793894,150,tarsus,0.2061855670103092,40,0.3978221095223794,15
3,Selvær,0,1715876157,10,tarsus,0.4123711340206185,80,0.1408138908733422,15
3,Selvær,0,1715876157,20,tarsus,0.4123711340206185,80,0.1408138908733422,15
3,Selvær,0,1715876157,40,tarsus,0.4123711340206185,80,0.1408138908733422,15
3,Selvær,0,1715876157,80,tarsus,0.4123711340206185,80,0.1408138908733422,15
3,Selvær,0,1715876157,150,tarsus,0.4123711340206185,80,0.1408138908733422,15
3,Selvær,0,2067854768,10,tarsus,0.7731958762886598,150,0.280644179724999,15
3,Selvær,0,2067854768,20,tarsus,0.7731958762886598,150,0.280644179724999,15
3,Selvær,0,2067854768,40,tarsus,0.7731958762886598,150,0.280644179724999,15
3,Selvær,0,2067854768,80,tarsus,0.7731958762886598,150,0.280644179724999,15
3,Selvær,0,2067854768,150,tarsus,0.7731958762886598,150,0.280644179724999,15
3,Selvær,1,642933753,10,tarsus,0.0515463917525773,10,-0.2621556857151178,15
3,Selvær,1,642933753,20,tarsus,0.0515463917525773,10,-0.2621556857151178,15
3,Selvær,1,642933753,40,tarsus,0.0515463917525773,10,-0.2621556857151178,15
3,Selvær,1,642933753,80,tarsus,0.0515463917525773,10,-0.2621556857151178,15
3,Selvær,1,642933753,150,tarsus,0.0515463917525773,10,-0.2621556857151178,15
3,Selvær,1,1689564550,10,tarsus,0.1030927835051546,20,0.566806739068699,15
3,Selvær,1,1689564550,20,tarsus,0.1030927835051546,20,0.566806739068699,15
3,Selvær,1,1689564550,40,tarsus,0.1030927835051546,20,0.566806739068699,15
3,Selvær,1,1689564550,80,tarsus,0.1030927835051546,20,0.566806739068699,15
3,Selvær,1,1689564550,150,tarsus,0.1030927835051546,20,0.566806739068699,15
3,Selvær,1,1247319542,10,tarsus,0.2061855670103092,40,0.3475180341270191,15
3,Selvær,1,1247319542,20,tarsus,0.2061855670103092,40,0.3475180341270191,15
3,Selvær,1,1247319542,40,tarsus,0.2061855670103092,40,0.3475180341270191,15
3,Selvær,1,1247319542,80,tarsus,0.2061855670103092,40,0.3475180341270191,15
3,Selvær,1,1247319542,150,tarsus,0.2061855670103092,40,0.3475180341270191,15
3,Selvær,1,681076299,10,tarsus,0.4123711340206185,80,0.3468746023692015,15
3,Selvær,1,681076299,20,tarsus,0.4123711340206185,80,0.3468746023692015,15
3,Selvær,1,681076299,40,tarsus,0.4123711340206185,80,0.3468746023692015,15
3,Selvær,1,681076299,80,tarsus,0.4123711340206185,80,0.3468746023692015,15
3,Selvær,1,681076299,150,tarsus,0.4123711340206185,80,0.3468746023692015,15
3,Selvær,1,1767926018,10,tarsus,0.7731958762886598,150,0.2803101809921862,15
3,Selvær,1,1767926018,20,tarsus,0.7731958762886598,150,0.2803101809921862,15
3,Selvær,1,1767926018,40,tarsus,0.7731958762886598,150,0.2803101809921862,15
3,Selvær,1,1767926018,80,tarsus,0.7731958762886598,150,0.2803101809921862,15
3,Selvær,1,1767926018,150,tarsus,0.7731958762886598,150,0.2803101809921862,15
3,Selvær,2,1209620117,10,tarsus,0.0515463917525773,10,0.7618665346676963,15
3,Selvær,2,1209620117,20,tarsus,0.0515463917525773,10,0.7618665346676963,15
3,Selvær,2,1209620117,40,tarsus,0.0515463917525773,10,0.7618665346676963,15
3,Selvær,2,1209620117,80,tarsus,0.0515463917525773,10,0.7618665346676963,15
3,Selvær,2,1209620117,150,tarsus,0.0515463917525773,10,0.7618665346676963,15
3,Selvær,2,270935794,10,tarsus,0.1030927835051546,20,0.0030084123600175,15
3,Selvær,2,270935794,20,tarsus,0.1030927835051546,20,0.0030084123600175,15
3,Selvær,2,270935794,40,tarsus,0.1030927835051546,20,0.0030084123600175,15
3,Selvær,2,270935794,80,tarsus,0.1030927835051546,20,0.0030084123600175,15
