trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,selection_method,n_components,selection_n_components,ringnr,ringnumber,source_island,source_island_name,rank,avg_grm,pca_dist
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19549,8L19549,8,Lovund,1,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19556,8L19556,8,Lovund,2,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19568,8L19568,3,Selvær,3,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19633,8L19633,2,Træna,4,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19813,8L19813,5,Hestmannøy,5,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19825,8L19825,4,Gjerøy,6,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19839,8L19839,5,Hestmannøy,7,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19862,8L19862,6,Indre Kvarøy,8,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19919,8L19919,5,Hestmannøy,9,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19921,8L19921,5,Hestmannøy,10,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19936,8L19936,5,Hestmannøy,11,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19951,8L19951,7,Onøy og Lurøy,12,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19974,8L19974,5,Hestmannøy,13,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19992,8L19992,4,Gjerøy,14,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L26579,8L26579,5,Hestmannøy,15,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L26586,8L26586,5,Hestmannøy,16,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L26591,8L26591,5,Hestmannøy,17,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L26595,8L26595,6,Indre Kvarøy,18,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30059,8L30059,13,Southern 3,19,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30090,8L30090,13,Southern 3,20,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30164,8L30164,12,Southern 2,21,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30298,8L30298,5,Hestmannøy,22,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30300,8L30300,5,Hestmannøy,23,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30444,8L30444,4,Gjerøy,24,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30451,8L30451,6,Indre Kvarøy,25,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30459,8L30459,12,Southern 2,26,,
body_mass,10,Aldra,0,859124446,1500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30487,8L30487,12,Southern 2,27,,
