target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples,v_full,n_source_islands
3,Selvær,5,382347360,10,body_mass,0.05154639175257732,10,0.40725506926613897,15
3,Selvær,5,382347360,20,body_mass,0.05154639175257732,10,0.40725506926613897,15
3,Selvær,5,382347360,40,body_mass,0.05154639175257732,10,0.40725506926613897,15
3,Selvær,5,382347360,80,body_mass,0.05154639175257732,10,0.40725506926613897,15
3,Selvær,5,382347360,150,body_mass,0.05154639175257732,10,0.40725506926613897,15
3,Selvær,5,1115965396,10,body_mass,0.10309278350515463,20,0.10221428139810329,15
3,Selvær,5,1115965396,20,body_mass,0.10309278350515463,20,0.10221428139810329,15
3,Selvær,5,1115965396,40,body_mass,0.10309278350515463,20,0.10221428139810329,15
3,Selvær,5,1115965396,80,body_mass,0.10309278350515463,20,0.10221428139810329,15
3,Selvær,5,1115965396,150,body_mass,0.10309278350515463,20,0.10221428139810329,15
3,Selvær,5,1962987321,10,body_mass,0.20618556701030927,40,0.01806765840127953,15
3,Selvær,5,1962987321,20,body_mass,0.20618556701030927,40,0.01806765840127953,15
3,Selvær,5,1962987321,40,body_mass,0.20618556701030927,40,0.01806765840127953,15
3,Selvær,5,1962987321,80,body_mass,0.20618556701030927,40,0.01806765840127953,15
3,Selvær,5,1962987321,150,body_mass,0.20618556701030927,40,0.01806765840127953,15
3,Selvær,5,1703470880,10,body_mass,0.41237113402061853,80,0.19380651257464185,15
3,Selvær,5,1703470880,20,body_mass,0.41237113402061853,80,0.19380651257464185,15
3,Selvær,5,1703470880,40,body_mass,0.41237113402061853,80,0.19380651257464185,15
3,Selvær,5,1703470880,80,body_mass,0.41237113402061853,80,0.19380651257464185,15
3,Selvær,5,1703470880,150,body_mass,0.41237113402061853,80,0.19380651257464185,15
3,Selvær,5,1219776830,10,body_mass,0.7731958762886598,150,0.21164330279947213,15
3,Selvær,5,1219776830,20,body_mass,0.7731958762886598,150,0.21164330279947213,15
3,Selvær,5,1219776830,40,body_mass,0.7731958762886598,150,0.21164330279947213,15
3,Selvær,5,1219776830,80,body_mass,0.7731958762886598,150,0.21164330279947213,15
3,Selvær,5,1219776830,150,body_mass,0.7731958762886598,150,0.21164330279947213,15
5,Hestmannøy,5,1894302138,10,body_mass,0.00927643784786642,10,0.06168385106148106,15
5,Hestmannøy,5,1894302138,20,body_mass,0.00927643784786642,10,0.06168385106148106,15
5,Hestmannøy,5,1894302138,40,body_mass,0.00927643784786642,10,0.06168385106148106,15
5,Hestmannøy,5,1894302138,80,body_mass,0.00927643784786642,10,0.06168385106148106,15
5,Hestmannøy,5,1894302138,150,body_mass,0.00927643784786642,10,0.06168385106148106,15
5,Hestmannøy,5,1699461829,10,body_mass,0.01855287569573284,20,-0.09677293149039295,15
5,Hestmannøy,5,1699461829,20,body_mass,0.01855287569573284,20,-0.09677293149039295,15
5,Hestmannøy,5,1699461829,40,body_mass,0.01855287569573284,20,-0.09677293149039295,15
5,Hestmannøy,5,1699461829,80,body_mass,0.01855287569573284,20,-0.09677293149039295,15
5,Hestmannøy,5,1699461829,150,body_mass,0.01855287569573284,20,-0.09677293149039295,15
5,Hestmannøy,5,209436356,10,body_mass,0.03710575139146568,40,0.10592943999370426,15
5,Hestmannøy,5,209436356,20,body_mass,0.03710575139146568,40,0.10592943999370426,15
5,Hestmannøy,5,209436356,40,body_mass,0.03710575139146568,40,0.10592943999370426,15
5,Hestmannøy,5,209436356,80,body_mass,0.03710575139146568,40,0.10592943999370426,15
5,Hestmannøy,5,209436356,150,body_mass,0.03710575139146568,40,0.10592943999370426,15
5,Hestmannøy,5,1504761063,10,body_mass,0.07421150278293136,80,0.08711685174259766,15
5,Hestmannøy,5,1504761063,20,body_mass,0.07421150278293136,80,0.08711685174259766,15
5,Hestmannøy,5,1504761063,40,body_mass,0.07421150278293136,80,0.08711685174259766,15
5,Hestmannøy,5,1504761063,80,body_mass,0.07421150278293136,80,0.08711685174259766,15
5,Hestmannøy,5,1504761063,150,body_mass,0.07421150278293136,80,0.08711685174259766,15
5,Hestmannøy,5,1811537050,10,body_mass,0.1391465677179963,150,0.19353348579673427,15
5,Hestmannøy,5,1811537050,20,body_mass,0.1391465677179963,150,0.19353348579673427,15
5,Hestmannøy,5,1811537050,40,body_mass,0.1391465677179963,150,0.19353348579673427,15
5,Hestmannøy,5,1811537050,80,body_mass,0.1391465677179963,150,0.19353348579673427,15
5,Hestmannøy,5,1811537050,150,body_mass,0.1391465677179963,150,0.19353348579673427,15
14,Southern 4,5,989715419,10,body_mass,0.0205761316872428,10,0.631069837889931,15
14,Southern 4,5,989715419,20,body_mass,0.0205761316872428,10,0.631069837889931,15
14,Southern 4,5,989715419,40,body_mass,0.0205761316872428,10,0.631069837889931,15
14,Southern 4,5,989715419,80,body_mass,0.0205761316872428,10,0.631069837889931,15
14,Southern 4,5,989715419,150,body_mass,0.0205761316872428,10,0.631069837889931,15
14,Southern 4,5,1778879212,10,body_mass,0.0411522633744856,20,-0.010750753175068158,15
14,Southern 4,5,1778879212,20,body_mass,0.0411522633744856,20,-0.010750753175068158,15
14,Southern 4,5,1778879212,40,body_mass,0.0411522633744856,20,-0.010750753175068158,15
14,Southern 4,5,1778879212,80,body_mass,0.0411522633744856,20,-0.010750753175068158,15
14,Southern 4,5,1778879212,150,body_mass,0.0411522633744856,20,-0.010750753175068158,15
14,Southern 4,5,831554052,10,body_mass,0.0823045267489712,40,0.30884754083013455,15
14,Southern 4,5,831554052,20,body_mass,0.0823045267489712,40,0.30884754083013455,15
14,Southern 4,5,831554052,40,body_mass,0.0823045267489712,40,0.30884754083013455,15
14,Southern 4,5,831554052,80,body_mass,0.0823045267489712,40,0.30884754083013455,15
14,Southern 4,5,831554052,150,body_mass,0.0823045267489712,40,0.30884754083013455,15
14,Southern 4,5,420293676,10,body_mass,0.1646090534979424,80,0.09390164782733565,15
14,Southern 4,5,420293676,20,body_mass,0.1646090534979424,80,0.09390164782733565,15
14,Southern 4,5,420293676,40,body_mass,0.1646090534979424,80,0.09390164782733565,15
14,Southern 4,5,420293676,80,body_mass,0.1646090534979424,80,0.09390164782733565,15
14,Southern 4,5,420293676,150,body_mass,0.1646090534979424,80,0.09390164782733565,15
14,Southern 4,5,1831275410,10,body_mass,0.30864197530864196,150,0.10371732348675798,15
14,Southern 4,5,1831275410,20,body_mass,0.30864197530864196,150,0.10371732348675798,15
14,Southern 4,5,1831275410,40,body_mass,0.30864197530864196,150,0.10371732348675798,15
14,Southern 4,5,1831275410,80,body_mass,0.30864197530864196,150,0.10371732348675798,15
14,Southern 4,5,1831275410,150,body_mass,0.30864197530864196,150,0.10371732348675798,15
