target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples,v_full,n_source_islands
3,Selvær,5,382347360,10,tarsus,0.05154639175257732,10,0.2867042979603536,15
3,Selvær,5,382347360,20,tarsus,0.05154639175257732,10,0.2867042979603536,15
3,Selvær,5,382347360,40,tarsus,0.05154639175257732,10,0.2867042979603536,15
3,Selvær,5,382347360,80,tarsus,0.05154639175257732,10,0.2867042979603536,15
3,Selvær,5,382347360,150,tarsus,0.05154639175257732,10,0.2867042979603536,15
3,Selvær,5,1115965396,10,tarsus,0.10309278350515463,20,0.14776701442982276,15
3,Selvær,5,1115965396,20,tarsus,0.10309278350515463,20,0.14776701442982276,15
3,Selvær,5,1115965396,40,tarsus,0.10309278350515463,20,0.14776701442982276,15
3,Selvær,5,1115965396,80,tarsus,0.10309278350515463,20,0.14776701442982276,15
3,Selvær,5,1115965396,150,tarsus,0.10309278350515463,20,0.14776701442982276,15
3,Selvær,5,1962987321,10,tarsus,0.20618556701030927,40,-0.04226810138987665,15
3,Selvær,5,1962987321,20,tarsus,0.20618556701030927,40,-0.04226810138987665,15
3,Selvær,5,1962987321,40,tarsus,0.20618556701030927,40,-0.04226810138987665,15
3,Selvær,5,1962987321,80,tarsus,0.20618556701030927,40,-0.04226810138987665,15
3,Selvær,5,1962987321,150,tarsus,0.20618556701030927,40,-0.04226810138987665,15
3,Selvær,5,1703470880,10,tarsus,0.41237113402061853,80,0.27970381923924864,15
3,Selvær,5,1703470880,20,tarsus,0.41237113402061853,80,0.27970381923924864,15
3,Selvær,5,1703470880,40,tarsus,0.41237113402061853,80,0.27970381923924864,15
3,Selvær,5,1703470880,80,tarsus,0.41237113402061853,80,0.27970381923924864,15
3,Selvær,5,1703470880,150,tarsus,0.41237113402061853,80,0.27970381923924864,15
3,Selvær,5,1219776830,10,tarsus,0.7731958762886598,150,0.2559079447663727,15
3,Selvær,5,1219776830,20,tarsus,0.7731958762886598,150,0.2559079447663727,15
3,Selvær,5,1219776830,40,tarsus,0.7731958762886598,150,0.2559079447663727,15
3,Selvær,5,1219776830,80,tarsus,0.7731958762886598,150,0.2559079447663727,15
3,Selvær,5,1219776830,150,tarsus,0.7731958762886598,150,0.2559079447663727,15
5,Hestmannøy,5,2142821353,10,tarsus,0.00940733772342427,10,0.4341003310153669,15
5,Hestmannøy,5,2142821353,20,tarsus,0.00940733772342427,10,0.4341003310153669,15
5,Hestmannøy,5,2142821353,40,tarsus,0.00940733772342427,10,0.4341003310153669,15
5,Hestmannøy,5,2142821353,80,tarsus,0.00940733772342427,10,0.4341003310153669,15
5,Hestmannøy,5,2142821353,150,tarsus,0.00940733772342427,10,0.4341003310153669,15
5,Hestmannøy,5,778471536,10,tarsus,0.01881467544684854,20,0.45092217443380056,15
