trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,selection_method,n_components,selection_n_components,ringnr,ringnumber,source_island,source_island_name,rank,avg_grm,pca_dist
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19505,8L19505,3,Selvær,1,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19506,8L19506,3,Selvær,2,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19549,8L19549,8,Lovund,3,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19559,8L19559,8,Lovund,4,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19568,8L19568,3,Selvær,5,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19569,8L19569,3,Selvær,6,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19578,8L19578,8,Lovund,7,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19610,8L19610,9,Sleneset,8,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19656,8L19656,3,Selvær,9,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19663,8L19663,7,Onøy og Lurøy,10,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19688,8L19688,3,Selvær,11,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19693,8L19693,2,Træna,12,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19825,8L19825,4,Gjerøy,13,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19858,8L19858,10,Aldra,14,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19860,8L19860,10,Aldra,15,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19862,8L19862,6,Indre Kvarøy,16,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19899,8L19899,6,Indre Kvarøy,17,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19922,8L19922,10,Aldra,18,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19928,8L19928,10,Aldra,19,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19926,8L19926,10,Aldra,20,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19930,8L19930,10,Aldra,21,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19931,8L19931,10,Aldra,22,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19932,8L19932,10,Aldra,23,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19944,8L19944,7,Onøy og Lurøy,24,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19951,8L19951,7,Onøy og Lurøy,25,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19952,8L19952,7,Onøy og Lurøy,26,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19958,8L19958,10,Aldra,27,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19960,8L19960,10,Aldra,28,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19961,8L19961,10,Aldra,29,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19986,8L19986,6,Indre Kvarøy,30,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19987,8L19987,4,Gjerøy,31,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19988,8L19988,4,Gjerøy,32,,
body_mass,5,Hestmannøy,0,639053116,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19991,8L19991,0,Nesøy,33,,
