trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,selection_method,n_components,selection_n_components,ringnr,ringnumber,source_island,source_island_name,rank,avg_grm,pca_dist
body_mass,8,Lovund,0,904772756,1000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19540,8L19540,3,Selvær,1,,
body_mass,8,Lovund,0,904772756,1000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19569,8L19569,3,Selvær,2,,
body_mass,8,Lovund,0,904772756,1000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19610,8L19610,9,Sleneset,3,,
body_mass,8,Lovund,0,904772756,1000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19633,8L19633,2,Træna,4,,
body_mass,8,Lovund,0,904772756,1000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19693,8L19693,2,Træna,5,,
body_mass,8,Lovund,0,904772756,1000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19722,8L19722,6,Indre Kvarøy,6,,
body_mass,8,Lovund,0,904772756,1000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19835,8L19835,5,Hestmannøy,7,,
body_mass,8,Lovund,0,904772756,1000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19856,8L19856,4,Gjerøy,8,,
body_mass,8,Lovund,0,904772756,1000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19862,8L19862,6,Indre Kvarøy,9,,
body_mass,8,Lovund,0,904772756,1000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19917,8L19917,5,Hestmannøy,10,,
body_mass,8,Lovund,0,904772756,1000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19953,8L19953,7,Onøy og Lurøy,11,,
body_mass,8,Lovund,0,904772756,1000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19958,8L19958,10,Aldra,12,,
body_mass,8,Lovund,0,904772756,1000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19961,8L19961,10,Aldra,13,,
body_mass,8,Lovund,0,904772756,1000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L26528,8L26528,6,Indre Kvarøy,14,,
body_mass,8,Lovund,0,904772756,1000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L26576,8L26576,6,Indre Kvarøy,15,,
body_mass,8,Lovund,0,904772756,1000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L26578,8L26578,6,Indre Kvarøy,16,,
