target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples,v_full,n_source_islands
3,Selvær,9,1455289297,10,body_mass,0.05154639175257732,10,0.37463166942899406,15
3,Selvær,9,1455289297,20,body_mass,0.05154639175257732,10,0.37463166942899406,15
3,Selvær,9,1455289297,40,body_mass,0.05154639175257732,10,0.37463166942899406,15
3,Selvær,9,1455289297,80,body_mass,0.05154639175257732,10,0.37463166942899406,15
3,Selvær,9,1455289297,150,body_mass,0.05154639175257732,10,0.37463166942899406,15
3,Selvær,9,1922389146,10,body_mass,0.10309278350515463,20,0.2894750344853317,15
3,Selvær,9,1922389146,20,body_mass,0.10309278350515463,20,0.2894750344853317,15
3,Selvær,9,1922389146,40,body_mass,0.10309278350515463,20,0.2894750344853317,15
3,Selvær,9,1922389146,80,body_mass,0.10309278350515463,20,0.2894750344853317,15
3,Selvær,9,1922389146,150,body_mass,0.10309278350515463,20,0.2894750344853317,15
3,Selvær,9,926404650,10,body_mass,0.20618556701030927,40,0.4040349476191717,15
3,Selvær,9,926404650,20,body_mass,0.20618556701030927,40,0.4040349476191717,15
3,Selvær,9,926404650,40,body_mass,0.20618556701030927,40,0.4040349476191717,15
3,Selvær,9,926404650,80,body_mass,0.20618556701030927,40,0.4040349476191717,15
3,Selvær,9,926404650,150,body_mass,0.20618556701030927,40,0.4040349476191717,15
3,Selvær,9,1955141446,10,body_mass,0.41237113402061853,80,0.18359515980587177,15
3,Selvær,9,1955141446,20,body_mass,0.41237113402061853,80,0.18359515980587177,15
3,Selvær,9,1955141446,40,body_mass,0.41237113402061853,80,0.18359515980587177,15
3,Selvær,9,1955141446,80,body_mass,0.41237113402061853,80,0.18359515980587177,15
3,Selvær,9,1955141446,150,body_mass,0.41237113402061853,80,0.18359515980587177,15
3,Selvær,9,656561581,10,body_mass,0.7731958762886598,150,0.21487059914049916,15
3,Selvær,9,656561581,20,body_mass,0.7731958762886598,150,0.21487059914049916,15
3,Selvær,9,656561581,40,body_mass,0.7731958762886598,150,0.21487059914049916,15
3,Selvær,9,656561581,80,body_mass,0.7731958762886598,150,0.21487059914049916,15
3,Selvær,9,656561581,150,body_mass,0.7731958762886598,150,0.21487059914049916,15
5,Hestmannøy,9,2000793745,10,body_mass,0.00927643784786642,10,-0.27962150363266597,15
5,Hestmannøy,9,2000793745,20,body_mass,0.00927643784786642,10,-0.27962150363266597,15
5,Hestmannøy,9,2000793745,40,body_mass,0.00927643784786642,10,-0.27962150363266597,15
5,Hestmannøy,9,2000793745,80,body_mass,0.00927643784786642,10,-0.27962150363266597,15
5,Hestmannøy,9,2000793745,150,body_mass,0.00927643784786642,10,-0.27962150363266597,15
5,Hestmannøy,9,207248617,10,body_mass,0.01855287569573284,20,-0.28822656284899223,15
5,Hestmannøy,9,207248617,20,body_mass,0.01855287569573284,20,-0.28822656284899223,15
5,Hestmannøy,9,207248617,40,body_mass,0.01855287569573284,20,-0.28822656284899223,15
5,Hestmannøy,9,207248617,80,body_mass,0.01855287569573284,20,-0.28822656284899223,15
5,Hestmannøy,9,207248617,150,body_mass,0.01855287569573284,20,-0.28822656284899223,15
5,Hestmannøy,9,33040819,10,body_mass,0.03710575139146568,40,0.12384398760186709,15
5,Hestmannøy,9,33040819,20,body_mass,0.03710575139146568,40,0.12384398760186709,15
5,Hestmannøy,9,33040819,40,body_mass,0.03710575139146568,40,0.12384398760186709,15
5,Hestmannøy,9,33040819,80,body_mass,0.03710575139146568,40,0.12384398760186709,15
5,Hestmannøy,9,33040819,150,body_mass,0.03710575139146568,40,0.12384398760186709,15
5,Hestmannøy,9,1481394374,10,body_mass,0.07421150278293136,80,0.2242967518082455,15
5,Hestmannøy,9,1481394374,20,body_mass,0.07421150278293136,80,0.2242967518082455,15
5,Hestmannøy,9,1481394374,40,body_mass,0.07421150278293136,80,0.2242967518082455,15
5,Hestmannøy,9,1481394374,80,body_mass,0.07421150278293136,80,0.2242967518082455,15
5,Hestmannøy,9,1481394374,150,body_mass,0.07421150278293136,80,0.2242967518082455,15
5,Hestmannøy,9,897945688,10,body_mass,0.1391465677179963,150,0.2140327881466021,15
5,Hestmannøy,9,897945688,20,body_mass,0.1391465677179963,150,0.2140327881466021,15
5,Hestmannøy,9,897945688,40,body_mass,0.1391465677179963,150,0.2140327881466021,15
5,Hestmannøy,9,897945688,80,body_mass,0.1391465677179963,150,0.2140327881466021,15
5,Hestmannøy,9,897945688,150,body_mass,0.1391465677179963,150,0.2140327881466021,15
14,Southern 4,9,1784621852,10,body_mass,0.0205761316872428,10,0.5623420840030043,15
14,Southern 4,9,1784621852,20,body_mass,0.0205761316872428,10,0.5623420840030043,15
14,Southern 4,9,1784621852,40,body_mass,0.0205761316872428,10,0.5623420840030043,15
14,Southern 4,9,1784621852,80,body_mass,0.0205761316872428,10,0.5623420840030043,15
14,Southern 4,9,1784621852,150,body_mass,0.0205761316872428,10,0.5623420840030043,15
14,Southern 4,9,1167026783,10,body_mass,0.0411522633744856,20,0.13999158379141088,15
14,Southern 4,9,1167026783,20,body_mass,0.0411522633744856,20,0.13999158379141088,15
14,Southern 4,9,1167026783,40,body_mass,0.0411522633744856,20,0.13999158379141088,15
14,Southern 4,9,1167026783,80,body_mass,0.0411522633744856,20,0.13999158379141088,15
14,Southern 4,9,1167026783,150,body_mass,0.0411522633744856,20,0.13999158379141088,15
14,Southern 4,9,1751391080,10,body_mass,0.0823045267489712,40,0.0037526581127451425,15
14,Southern 4,9,1751391080,20,body_mass,0.0823045267489712,40,0.0037526581127451425,15
14,Southern 4,9,1751391080,40,body_mass,0.0823045267489712,40,0.0037526581127451425,15
14,Southern 4,9,1751391080,80,body_mass,0.0823045267489712,40,0.0037526581127451425,15
14,Southern 4,9,1751391080,150,body_mass,0.0823045267489712,40,0.0037526581127451425,15
14,Southern 4,9,601613729,10,body_mass,0.1646090534979424,80,0.01682401797093033,15
14,Southern 4,9,601613729,20,body_mass,0.1646090534979424,80,0.01682401797093033,15
14,Southern 4,9,601613729,40,body_mass,0.1646090534979424,80,0.01682401797093033,15
14,Southern 4,9,601613729,80,body_mass,0.1646090534979424,80,0.01682401797093033,15
14,Southern 4,9,601613729,150,body_mass,0.1646090534979424,80,0.01682401797093033,15
14,Southern 4,9,1203656510,10,body_mass,0.30864197530864196,150,0.2046255927666936,15
