target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations
12,Southern 2,1,1014,1166,1166,8N05199,13,Southern 3,0.01951794114750674,1,0.21009406326749933,50
12,Southern 2,1,1014,1633,1633,8N13086,14,Southern 4,0.015724435149624735,2,0.21009406326749933,50
12,Southern 2,1,1014,2606,2606,8N42989,14,Southern 4,0.014840390757363845,3,0.21009406326749933,50
12,Southern 2,1,1014,197,197,8L48555,3,Selvær,0.014035025911400632,4,0.21009406326749933,50
12,Southern 2,1,1014,2130,2130,8N14968,7,Onøy og Lurøy,0.012537388132210397,5,0.21009406326749933,50
12,Southern 2,1,1014,2338,2338,8N28218,2,Træna,0.011021513298172065,6,0.21009406326749933,50
12,Southern 2,1,1014,2003,2003,8N14605,13,Southern 3,0.010579708174972889,7,0.21009406326749933,50
12,Southern 2,1,1014,3288,3288,8N87628,15,Southern 5,0.010327359614182241,8,0.21009406326749933,50
12,Southern 2,1,1014,2728,2728,8N72802,14,Southern 4,0.010072645124941836,9,0.21009406326749933,50
12,Southern 2,1,1014,4237,4237,8732505,8,Lovund,0.009712157648607767,10,0.21009406326749933,50
12,Southern 2,1,1014,1139,1139,8N05128,14,Southern 4,0.009393596226607476,11,0.21009406326749933,50
12,Southern 2,1,1014,4513,4513,8800059,4,Gjerøy,0.009025621803633197,12,0.21009406326749933,50
12,Southern 2,1,1014,1135,1135,8N05114,14,Southern 4,0.008983533691778685,13,0.21009406326749933,50
12,Southern 2,1,1014,4096,4096,8681268,5,Hestmannøy,0.00868978001067258,14,0.21009406326749933,50
12,Southern 2,1,1014,3162,3162,8N87284,3,Selvær,0.008665903525738032,15,0.21009406326749933,50
12,Southern 2,1,1014,1232,1232,8N05303,13,Southern 3,0.008533297979306685,16,0.21009406326749933,50
12,Southern 2,1,1014,886,886,8M71451,13,Southern 3,0.008347397012578197,17,0.21009406326749933,50
12,Southern 2,1,1014,662,662,8M31304,4,Gjerøy,0.0083320332925307,18,0.21009406326749933,50
12,Southern 2,1,1014,1874,1874,8N14181,6,Indre Kvarøy,0.008321891844546432,19,0.21009406326749933,50
12,Southern 2,1,1014,2729,2729,8N72804,14,Southern 4,0.008200602915754966,20,0.21009406326749933,50
12,Southern 2,1,1014,1136,1136,8N05120,14,Southern 4,0.007864769611459006,21,0.21009406326749933,50
12,Southern 2,1,1014,3371,3371,8N87865,13,Southern 3,0.007417749581220292,22,0.21009406326749933,50
12,Southern 2,1,1014,4273,4273,8732656,5,Hestmannøy,0.007375928269606095,23,0.21009406326749933,50
12,Southern 2,1,1014,0,0,8L19505,3,Selvær,0.007235813633077754,24,0.21009406326749933,50
12,Southern 2,1,1014,524,524,8L89399,6,Indre Kvarøy,0.00716021131069707,25,0.21009406326749933,50
12,Southern 2,1,1014,280,280,8L52347,11,Southern 1,0.007104214856963156,26,0.21009406326749933,50
12,Southern 2,1,1014,4642,4642,8816921,6,Indre Kvarøy,0.00708003808257578,27,0.21009406326749933,50
12,Southern 2,1,1014,1949,1949,8N14550,11,Southern 1,0.00703598305890553,28,0.21009406326749933,50
12,Southern 2,1,1014,2618,2618,8N72064,2,Træna,0.00696454360505883,29,0.21009406326749933,50
12,Southern 2,1,1014,1986,1986,8N14588,11,Southern 1,0.006942990151579398,30,0.21009406326749933,50
12,Southern 2,1,1014,4493,4493,8794353,1,Myken,0.006818818953011607,31,0.21009406326749933,50
12,Southern 2,1,1014,557,557,8M31764,11,Southern 1,0.006705469520777616,32,0.21009406326749933,50
12,Southern 2,1,1014,3939,3939,8573515,6,Indre Kvarøy,0.006541293645708847,33,0.21009406326749933,50
12,Southern 2,1,1014,760,760,8M31844,0,Nesøy,0.0064047517741662955,34,0.21009406326749933,50
12,Southern 2,1,1014,4581,4581,8800436,6,Indre Kvarøy,0.006301107149125422,35,0.21009406326749933,50
12,Southern 2,1,1014,1228,1228,8N05299,13,Southern 3,0.006267402403406223,36,0.21009406326749933,50
12,Southern 2,1,1014,905,905,8M71502,4,Gjerøy,0.006217816733267621,37,0.21009406326749933,50
12,Southern 2,1,1014,2098,2098,8N14808,5,Hestmannøy,0.006151303366877151,38,0.21009406326749933,50
12,Southern 2,1,1014,2687,2687,8N72673,11,Southern 1,0.006131551855261386,39,0.21009406326749933,50
12,Southern 2,1,1014,4846,4846,8934028,6,Indre Kvarøy,0.006065046441185457,40,0.21009406326749933,50
12,Southern 2,1,1014,2275,2275,8N27835,6,Indre Kvarøy,0.005994612460867655,41,0.21009406326749933,50
12,Southern 2,1,1014,2993,2993,8N73628,13,Southern 3,0.005981100217977779,42,0.21009406326749933,50
12,Southern 2,1,1014,1980,1980,8N14582,11,Southern 1,0.005977574161102647,43,0.21009406326749933,50
12,Southern 2,1,1014,4286,4286,8732685,5,Hestmannøy,0.00583924221781158,44,0.21009406326749933,50
12,Southern 2,1,1014,4528,4528,8800104,10,Aldra,0.0057164749721824604,45,0.21009406326749933,50
12,Southern 2,1,1014,680,680,8M31374,5,Hestmannøy,0.005689230511534844,46,0.21009406326749933,50
12,Southern 2,1,1014,4095,4095,8681261,0,Nesøy,0.005675669144605005,47,0.21009406326749933,50
12,Southern 2,1,1014,4447,4447,8747805,6,Indre Kvarøy,0.005651840458448658,48,0.21009406326749933,50
12,Southern 2,1,1014,3259,3259,8N87592,11,Southern 1,0.005557108155829502,49,0.21009406326749933,50
12,Southern 2,1,1014,1183,1183,8N05253,13,Southern 3,0.005544023785484245,50,0.21009406326749933,50
12,Southern 2,1,1014,4517,4517,8800066,4,Gjerøy,0.00551834745806903,51,0.21009406326749933,50
12,Southern 2,1,1014,4568,4568,8800375,4,Gjerøy,0.0054978902389785774,52,0.21009406326749933,50
12,Southern 2,1,1014,5004,5004,8939352,5,Hestmannøy,0.005493941447345715,53,0.21009406326749933,50
12,Southern 2,1,1014,5062,5062,8939684,11,Southern 1,0.0053830055404676695,54,0.21009406326749933,50
12,Southern 2,1,1014,4180,4180,8730548,3,Selvær,0.0053462501926413416,55,0.21009406326749933,50
12,Southern 2,1,1014,4217,4217,8732235,2,Træna,0.005336090190982171,56,0.21009406326749933,50
12,Southern 2,1,1014,1649,1649,8N13333,3,Selvær,0.00529143056669024,57,0.21009406326749933,50
12,Southern 2,1,1014,4406,4406,8747689,2,Træna,0.00515469872985756,58,0.21009406326749933,50
12,Southern 2,1,1014,5294,5294,8981956,3,Selvær,0.00515073622465734,59,0.21009406326749933,50
12,Southern 2,1,1014,4441,4441,8747760,5,Hestmannøy,0.005112783259297526,60,0.21009406326749933,50
12,Southern 2,1,1014,2154,2154,8N27070,14,Southern 4,0.005045929997397205,61,0.21009406326749933,50
12,Southern 2,1,1014,4329,4329,8747260,6,Indre Kvarøy,0.0049985610626563145,62,0.21009406326749933,50
12,Southern 2,1,1014,540,540,8L89503,5,Hestmannøy,0.004865321634818417,63,0.21009406326749933,50
12,Southern 2,1,1014,1921,1921,8N14521,11,Southern 1,0.004852479164545415,64,0.21009406326749933,50
12,Southern 2,1,1014,4334,4334,8747224,5,Hestmannøy,0.0047734084909648805,65,0.21009406326749933,50
12,Southern 2,1,1014,2342,2342,8N28243,2,Træna,0.004741025644179334,66,0.21009406326749933,50
12,Southern 2,1,1014,3624,3624,8P14063,5,Hestmannøy,0.0047214892415038175,67,0.21009406326749933,50
12,Southern 2,1,1014,1856,1856,8N14109,6,Indre Kvarøy,0.004670810659742951,68,0.21009406326749933,50
12,Southern 2,1,1014,5180,5180,8981026,5,Hestmannøy,0.004661338913035351,69,0.21009406326749933,50
12,Southern 2,1,1014,668,668,8M31329,5,Hestmannøy,0.004638465555477397,70,0.21009406326749933,50
12,Southern 2,1,1014,873,873,8M71328,11,Southern 1,0.004610719403261474,71,0.21009406326749933,50
12,Southern 2,1,1014,3482,3482,8N87978,13,Southern 3,0.004554976548706399,72,0.21009406326749933,50
12,Southern 2,1,1014,1366,1366,8N05706,4,Gjerøy,0.00454880375069879,73,0.21009406326749933,50
