target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples,v_full,n_source_islands
3,Selvær,8,1181740231,10,body_mass,0.05154639175257732,10,0.03943146592326464,15
3,Selvær,8,1181740231,20,body_mass,0.05154639175257732,10,0.03943146592326464,15
3,Selvær,8,1181740231,40,body_mass,0.05154639175257732,10,0.03943146592326464,15
3,Selvær,8,1181740231,80,body_mass,0.05154639175257732,10,0.03943146592326464,15
3,Selvær,8,1181740231,150,body_mass,0.05154639175257732,10,0.03943146592326464,15
3,Selvær,8,828587186,10,body_mass,0.10309278350515463,20,0.2699865859125246,15
3,Selvær,8,828587186,20,body_mass,0.10309278350515463,20,0.2699865859125246,15
3,Selvær,8,828587186,40,body_mass,0.10309278350515463,20,0.2699865859125246,15
3,Selvær,8,828587186,80,body_mass,0.10309278350515463,20,0.2699865859125246,15
3,Selvær,8,828587186,150,body_mass,0.10309278350515463,20,0.2699865859125246,15
3,Selvær,8,785788667,10,body_mass,0.20618556701030927,40,0.4217647714454208,15
3,Selvær,8,785788667,20,body_mass,0.20618556701030927,40,0.4217647714454208,15
3,Selvær,8,785788667,40,body_mass,0.20618556701030927,40,0.4217647714454208,15
3,Selvær,8,785788667,80,body_mass,0.20618556701030927,40,0.4217647714454208,15
3,Selvær,8,785788667,150,body_mass,0.20618556701030927,40,0.4217647714454208,15
3,Selvær,8,216684575,10,body_mass,0.41237113402061853,80,0.01045920389330135,15
3,Selvær,8,216684575,20,body_mass,0.41237113402061853,80,0.01045920389330135,15
3,Selvær,8,216684575,40,body_mass,0.41237113402061853,80,0.01045920389330135,15
3,Selvær,8,216684575,80,body_mass,0.41237113402061853,80,0.01045920389330135,15
3,Selvær,8,216684575,150,body_mass,0.41237113402061853,80,0.01045920389330135,15
3,Selvær,8,1642005474,10,body_mass,0.7731958762886598,150,0.2522051074803004,15
3,Selvær,8,1642005474,20,body_mass,0.7731958762886598,150,0.2522051074803004,15
3,Selvær,8,1642005474,40,body_mass,0.7731958762886598,150,0.2522051074803004,15
3,Selvær,8,1642005474,80,body_mass,0.7731958762886598,150,0.2522051074803004,15
3,Selvær,8,1642005474,150,body_mass,0.7731958762886598,150,0.2522051074803004,15
5,Hestmannøy,8,1314364009,10,body_mass,0.00927643784786642,10,0.5211632255960649,15
5,Hestmannøy,8,1314364009,20,body_mass,0.00927643784786642,10,0.5211632255960649,15
5,Hestmannøy,8,1314364009,40,body_mass,0.00927643784786642,10,0.5211632255960649,15
5,Hestmannøy,8,1314364009,80,body_mass,0.00927643784786642,10,0.5211632255960649,15
5,Hestmannøy,8,1314364009,150,body_mass,0.00927643784786642,10,0.5211632255960649,15
5,Hestmannøy,8,2089029150,10,body_mass,0.01855287569573284,20,0.48342434821476793,15
5,Hestmannøy,8,2089029150,20,body_mass,0.01855287569573284,20,0.48342434821476793,15
5,Hestmannøy,8,2089029150,40,body_mass,0.01855287569573284,20,0.48342434821476793,15
5,Hestmannøy,8,2089029150,80,body_mass,0.01855287569573284,20,0.48342434821476793,15
5,Hestmannøy,8,2089029150,150,body_mass,0.01855287569573284,20,0.48342434821476793,15
5,Hestmannøy,8,58547820,10,body_mass,0.03710575139146568,40,-0.004032595415769513,15
5,Hestmannøy,8,58547820,20,body_mass,0.03710575139146568,40,-0.004032595415769513,15
5,Hestmannøy,8,58547820,40,body_mass,0.03710575139146568,40,-0.004032595415769513,15
5,Hestmannøy,8,58547820,80,body_mass,0.03710575139146568,40,-0.004032595415769513,15
5,Hestmannøy,8,58547820,150,body_mass,0.03710575139146568,40,-0.004032595415769513,15
5,Hestmannøy,8,726379174,10,body_mass,0.07421150278293136,80,0.08925892046520821,15
5,Hestmannøy,8,726379174,20,body_mass,0.07421150278293136,80,0.08925892046520821,15
5,Hestmannøy,8,726379174,40,body_mass,0.07421150278293136,80,0.08925892046520821,15
5,Hestmannøy,8,726379174,80,body_mass,0.07421150278293136,80,0.08925892046520821,15
5,Hestmannøy,8,726379174,150,body_mass,0.07421150278293136,80,0.08925892046520821,15
