trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,selection_method,n_components,selection_n_components,ringnr,ringnumber,source_island,source_island_name,rank,avg_grm,pca_dist
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19540,8L19540,3,Selvær,1,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19559,8L19559,8,Lovund,2,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19578,8L19578,8,Lovund,3,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19595,8L19595,3,Selvær,4,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19596,8L19596,2,Træna,5,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19610,8L19610,9,Sleneset,6,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19624,8L19624,9,Sleneset,7,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19661,8L19661,2,Træna,8,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19666,8L19666,7,Onøy og Lurøy,9,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19688,8L19688,3,Selvær,10,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19830,8L19830,5,Hestmannøy,11,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19839,8L19839,5,Hestmannøy,12,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19862,8L19862,6,Indre Kvarøy,13,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19877,8L19877,5,Hestmannøy,14,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19900,8L19900,6,Indre Kvarøy,15,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19917,8L19917,5,Hestmannøy,16,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19921,8L19921,5,Hestmannøy,17,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19926,8L19926,10,Aldra,18,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19937,8L19937,5,Hestmannøy,19,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19944,8L19944,7,Onøy og Lurøy,20,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19960,8L19960,10,Aldra,21,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19969,8L19969,5,Hestmannøy,22,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19974,8L19974,5,Hestmannøy,23,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19986,8L19986,6,Indre Kvarøy,24,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19991,8L19991,0,Nesøy,25,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19995,8L19995,0,Nesøy,26,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19998,8L19998,5,Hestmannøy,27,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L26528,8L26528,6,Indre Kvarøy,28,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L26576,8L26576,6,Indre Kvarøy,29,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L26578,8L26578,6,Indre Kvarøy,30,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L26579,8L26579,5,Hestmannøy,31,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L26582,8L26582,6,Indre Kvarøy,32,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L26587,8L26587,5,Hestmannøy,33,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L26595,8L26595,6,Indre Kvarøy,34,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30090,8L30090,13,Southern 3,35,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30164,8L30164,12,Southern 2,36,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30167,8L30167,12,Southern 2,37,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30185,8L30185,12,Southern 2,38,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30249,8L30249,10,Aldra,39,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30260,8L30260,5,Hestmannøy,40,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30298,8L30298,5,Hestmannøy,41,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30320,8L30320,5,Hestmannøy,42,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30340,8L30340,6,Indre Kvarøy,43,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30352,8L30352,7,Onøy og Lurøy,44,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30355,8L30355,7,Onøy og Lurøy,45,,
body_mass,4,Gjerøy,0,31823479,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L30363,8L30363,10,Aldra,46,,
