target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples,v_full,n_source_islands
3,Selvær,0,373658297,10,tarsus,0.05154639175257732,10,0.5791545047162867,15
3,Selvær,0,373658297,20,tarsus,0.05154639175257732,10,0.5791545047162867,15
3,Selvær,0,373658297,40,tarsus,0.05154639175257732,10,0.5791545047162867,15
3,Selvær,0,373658297,80,tarsus,0.05154639175257732,10,0.5791545047162867,15
3,Selvær,0,373658297,150,tarsus,0.05154639175257732,10,0.5791545047162867,15
3,Selvær,0,1173308869,10,tarsus,0.10309278350515463,20,0.18695754924251856,15
3,Selvær,0,1173308869,20,tarsus,0.10309278350515463,20,0.18695754924251856,15
3,Selvær,0,1173308869,40,tarsus,0.10309278350515463,20,0.18695754924251856,15
3,Selvær,0,1173308869,80,tarsus,0.10309278350515463,20,0.18695754924251856,15
3,Selvær,0,1173308869,150,tarsus,0.10309278350515463,20,0.18695754924251856,15
3,Selvær,0,800793894,10,tarsus,0.20618556701030927,40,0.3978221095223794,15
3,Selvær,0,800793894,20,tarsus,0.20618556701030927,40,0.3978221095223794,15
3,Selvær,0,800793894,40,tarsus,0.20618556701030927,40,0.3978221095223794,15
3,Selvær,0,800793894,80,tarsus,0.20618556701030927,40,0.3978221095223794,15
3,Selvær,0,800793894,150,tarsus,0.20618556701030927,40,0.3978221095223794,15
3,Selvær,0,1715876157,10,tarsus,0.41237113402061853,80,0.14081389087334223,15
3,Selvær,0,1715876157,20,tarsus,0.41237113402061853,80,0.14081389087334223,15
3,Selvær,0,1715876157,40,tarsus,0.41237113402061853,80,0.14081389087334223,15
3,Selvær,0,1715876157,80,tarsus,0.41237113402061853,80,0.14081389087334223,15
3,Selvær,0,1715876157,150,tarsus,0.41237113402061853,80,0.14081389087334223,15
3,Selvær,0,2067854768,10,tarsus,0.7731958762886598,150,0.28064417972499905,15
3,Selvær,0,2067854768,20,tarsus,0.7731958762886598,150,0.28064417972499905,15
3,Selvær,0,2067854768,40,tarsus,0.7731958762886598,150,0.28064417972499905,15
3,Selvær,0,2067854768,80,tarsus,0.7731958762886598,150,0.28064417972499905,15
3,Selvær,0,2067854768,150,tarsus,0.7731958762886598,150,0.28064417972499905,15
5,Hestmannøy,0,1582167011,10,tarsus,0.00940733772342427,10,0.5603413192783512,15
5,Hestmannøy,0,1582167011,20,tarsus,0.00940733772342427,10,0.5603413192783512,15
5,Hestmannøy,0,1582167011,40,tarsus,0.00940733772342427,10,0.5603413192783512,15
5,Hestmannøy,0,1582167011,80,tarsus,0.00940733772342427,10,0.5603413192783512,15
5,Hestmannøy,0,1582167011,150,tarsus,0.00940733772342427,10,0.5603413192783512,15
5,Hestmannøy,0,1332459600,10,tarsus,0.01881467544684854,20,-0.1343544163929274,15
5,Hestmannøy,0,1332459600,20,tarsus,0.01881467544684854,20,-0.1343544163929274,15
5,Hestmannøy,0,1332459600,40,tarsus,0.01881467544684854,20,-0.1343544163929274,15
5,Hestmannøy,0,1332459600,80,tarsus,0.01881467544684854,20,-0.1343544163929274,15
5,Hestmannøy,0,1332459600,150,tarsus,0.01881467544684854,20,-0.1343544163929274,15
5,Hestmannøy,0,611574015,10,tarsus,0.03762935089369708,40,0.4068858329185127,15
5,Hestmannøy,0,611574015,20,tarsus,0.03762935089369708,40,0.4068858329185127,15
5,Hestmannøy,0,611574015,40,tarsus,0.03762935089369708,40,0.4068858329185127,15
5,Hestmannøy,0,611574015,80,tarsus,0.03762935089369708,40,0.4068858329185127,15
5,Hestmannøy,0,611574015,150,tarsus,0.03762935089369708,40,0.4068858329185127,15
5,Hestmannøy,0,1714890395,10,tarsus,0.07525870178739416,80,0.12343426770072721,15
5,Hestmannøy,0,1714890395,20,tarsus,0.07525870178739416,80,0.12343426770072721,15
5,Hestmannøy,0,1714890395,40,tarsus,0.07525870178739416,80,0.12343426770072721,15
5,Hestmannøy,0,1714890395,80,tarsus,0.07525870178739416,80,0.12343426770072721,15
5,Hestmannøy,0,1714890395,150,tarsus,0.07525870178739416,80,0.12343426770072721,15
5,Hestmannøy,0,662557329,10,tarsus,0.14111006585136407,150,0.1471487968796712,15
