target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations
12,Southern 2,4,4014,1133,1133,8N05101,14,Southern 4,0.011929519314596279,1,-0.0227170493871873,50
12,Southern 2,4,4014,988,988,8M72422,13,Southern 3,0.009969520211752259,2,-0.0227170493871873,50
12,Southern 2,4,4014,3043,3043,8N73678,13,Southern 3,0.009277025845301079,3,-0.0227170493871873,50
12,Southern 2,4,4014,3851,3851,8118430,6,Indre Kvarøy,0.007813933990553204,4,-0.0227170493871873,50
12,Southern 2,4,4014,1629,1629,8N06999,6,Indre Kvarøy,0.00696359879903502,5,-0.0227170493871873,50
12,Southern 2,4,4014,2448,2448,8N28864,4,Gjerøy,0.006881916941109737,6,-0.0227170493871873,50
12,Southern 2,4,4014,2134,2134,8N14972,7,Onøy og Lurøy,0.006769062621504864,7,-0.0227170493871873,50
12,Southern 2,4,4014,2104,2104,8N14905,6,Indre Kvarøy,0.0066069762817731695,8,-0.0227170493871873,50
12,Southern 2,4,4014,4817,4817,8904640,7,Onøy og Lurøy,0.006512384235592664,9,-0.0227170493871873,50
12,Southern 2,4,4014,4854,4854,8934064,5,Hestmannøy,0.006456005762204271,10,-0.0227170493871873,50
12,Southern 2,4,4014,3784,3784,8N14980,6,Indre Kvarøy,0.006254283843508841,11,-0.0227170493871873,50
12,Southern 2,4,4014,3639,3639,8P14190,5,Hestmannøy,0.006184747401978765,12,-0.0227170493871873,50
12,Southern 2,4,4014,1640,1640,8N05699,15,Southern 5,0.00610652255739011,13,-0.0227170493871873,50
12,Southern 2,4,4014,3355,3355,8N87849,14,Southern 4,0.0060806599694941225,14,-0.0227170493871873,50
12,Southern 2,4,4014,5074,5074,8939762,5,Hestmannøy,0.006039426257553256,15,-0.0227170493871873,50
12,Southern 2,4,4014,1693,1693,8N13616,14,Southern 4,0.005933462644668922,16,-0.0227170493871873,50
12,Southern 2,4,4014,4782,4782,8887370,5,Hestmannøy,0.005923245430668396,17,-0.0227170493871873,50
12,Southern 2,4,4014,3194,3194,8N87526,11,Southern 1,0.005780689853510582,18,-0.0227170493871873,50
12,Southern 2,4,4014,1830,1830,8N14004,6,Indre Kvarøy,0.005628233357425401,19,-0.0227170493871873,50
12,Southern 2,4,4014,895,895,8M71480,13,Southern 3,0.00556670199490935,20,-0.0227170493871873,50
12,Southern 2,4,4014,2494,2494,8N42276,5,Hestmannøy,0.005551924609309861,21,-0.0227170493871873,50
12,Southern 2,4,4014,4552,4552,8800321,10,Aldra,0.005546972389603535,22,-0.0227170493871873,50
12,Southern 2,4,4014,1825,1825,8N13985,5,Hestmannøy,0.005484546119513581,23,-0.0227170493871873,50
12,Southern 2,4,4014,2374,2374,8N28511,2,Træna,0.005410351838892999,24,-0.0227170493871873,50
12,Southern 2,4,4014,125,125,8L30779,4,Gjerøy,0.0052723286177243445,25,-0.0227170493871873,50
12,Southern 2,4,4014,4112,4112,8681370,5,Hestmannøy,0.005013683911923162,26,-0.0227170493871873,50
12,Southern 2,4,4014,2064,2064,8N14668,13,Southern 3,0.005008319262999048,27,-0.0227170493871873,50
12,Southern 2,4,4014,2468,2468,8N42083,8,Lovund,0.004988367708796054,28,-0.0227170493871873,50
12,Southern 2,4,4014,3685,3685,8P14622,2,Træna,0.004970628515887323,29,-0.0227170493871873,50
12,Southern 2,4,4014,650,650,8M31278,4,Gjerøy,0.004873699255323879,30,-0.0227170493871873,50
12,Southern 2,4,4014,4765,4765,8887315,6,Indre Kvarøy,0.0048145483881091656,31,-0.0227170493871873,50
12,Southern 2,4,4014,833,833,8M71238,6,Indre Kvarøy,0.004718058761971713,32,-0.0227170493871873,50
12,Southern 2,4,4014,734,734,8M31713,5,Hestmannøy,0.004700002364884038,33,-0.0227170493871873,50
12,Southern 2,4,4014,4283,4283,8732678,4,Gjerøy,0.004631209251844055,34,-0.0227170493871873,50
12,Southern 2,4,4014,667,667,8M31328,5,Hestmannøy,0.004601560380677585,35,-0.0227170493871873,50
12,Southern 2,4,4014,1289,1289,8N05616,14,Southern 4,0.0045899678811873205,36,-0.0227170493871873,50
12,Southern 2,4,4014,1985,1985,8N14587,11,Southern 1,0.004455418340810245,37,-0.0227170493871873,50
12,Southern 2,4,4014,4568,4568,8800375,4,Gjerøy,0.004438166924804489,38,-0.0227170493871873,50
12,Southern 2,4,4014,980,980,8M72326,3,Selvær,0.004402595399185563,39,-0.0227170493871873,50
12,Southern 2,4,4014,2916,2916,8N73468,11,Southern 1,0.0044010975687792135,40,-0.0227170493871873,50
12,Southern 2,4,4014,5242,5242,8981657,2,Træna,0.004395143973764584,41,-0.0227170493871873,50
12,Southern 2,4,4014,5211,5211,8981277,5,Hestmannøy,0.004354435977974446,42,-0.0227170493871873,50
12,Southern 2,4,4014,4045,4045,8681044,5,Hestmannøy,0.004257833578817784,43,-0.0227170493871873,50
12,Southern 2,4,4014,4513,4513,8800059,4,Gjerøy,0.004215407101988665,44,-0.0227170493871873,50
12,Southern 2,4,4014,2686,2686,8N72672,11,Southern 1,0.004210736825350819,45,-0.0227170493871873,50
12,Southern 2,4,4014,3334,3334,8N87826,14,Southern 4,0.004200119506920889,46,-0.0227170493871873,50
12,Southern 2,4,4014,1079,1079,8M72848,6,Indre Kvarøy,0.004196418493945542,47,-0.0227170493871873,50
12,Southern 2,4,4014,4694,4694,8857401,4,Gjerøy,0.004186673428076153,48,-0.0227170493871873,50
12,Southern 2,4,4014,2737,2737,8N72905,13,Southern 3,0.0041713166671403625,49,-0.0227170493871873,50
12,Southern 2,4,4014,4489,4489,8794342,9,Sleneset,0.004155608354721032,50,-0.0227170493871873,50
12,Southern 2,4,4014,2335,2335,8N28177,3,Selvær,0.004142893442825357,51,-0.0227170493871873,50
12,Southern 2,4,4014,432,432,8M71167,13,Southern 3,0.0041095984019732,52,-0.0227170493871873,50
12,Southern 2,4,4014,3794,3794,8P14992,14,Southern 4,0.004108372232353464,53,-0.0227170493871873,50
12,Southern 2,4,4014,4012,4012,8651907,2,Træna,0.004082815101344995,54,-0.0227170493871873,50
12,Southern 2,4,4014,635,635,8M31208,7,Onøy og Lurøy,0.004075693349941497,55,-0.0227170493871873,50
12,Southern 2,4,4014,5169,5169,8943897,5,Hestmannøy,0.004061237903422723,56,-0.0227170493871873,50
12,Southern 2,4,4014,4763,4763,8887310,5,Hestmannøy,0.0040460284274815485,57,-0.0227170493871873,50
12,Southern 2,4,4014,2179,2179,8N27095,2,Træna,0.004033305829956984,58,-0.0227170493871873,50
12,Southern 2,4,4014,1643,1643,8N13132,14,Southern 4,0.004000967649377309,59,-0.0227170493871873,50
12,Southern 2,4,4014,3344,3344,8N87836,14,Southern 4,0.004000421197392268,60,-0.0227170493871873,50
12,Southern 2,4,4014,4922,4922,8934473,3,Selvær,0.003988599222299268,61,-0.0227170493871873,50
12,Southern 2,4,4014,4007,4007,8651882,4,Gjerøy,0.003885009062801445,62,-0.0227170493871873,50
12,Southern 2,4,4014,4697,4697,8857415,5,Hestmannøy,0.0038707458493053505,63,-0.0227170493871873,50
12,Southern 2,4,4014,4951,4951,8934883,3,Selvær,0.0038629001775626597,64,-0.0227170493871873,50
12,Southern 2,4,4014,3508,3508,8P11326,4,Gjerøy,0.0038526890561744707,65,-0.0227170493871873,50
12,Southern 2,4,4014,3682,3682,8P14696,2,Træna,0.0038290092558216486,66,-0.0227170493871873,50
12,Southern 2,4,4014,1823,1823,8N13983,5,Hestmannøy,0.003797091247406581,67,-0.0227170493871873,50
12,Southern 2,4,4014,2391,2391,8N28686,5,Hestmannøy,0.0037731073101613844,68,-0.0227170493871873,50
12,Southern 2,4,4014,3117,3117,8N87052,5,Hestmannøy,0.003718123660200009,69,-0.0227170493871873,50
12,Southern 2,4,4014,4722,4722,8866789,5,Hestmannøy,0.0037109774357639794,70,-0.0227170493871873,50
12,Southern 2,4,4014,4711,4711,8866658,8,Lovund,0.0036573116324948567,71,-0.0227170493871873,50
12,Southern 2,4,4014,3916,3916,8309272,5,Hestmannøy,0.0036548343784561775,72,-0.0227170493871873,50
12,Southern 2,4,4014,3150,3150,8N87248,8,Lovund,0.0036398410615987027,73,-0.0227170493871873,50
12,Southern 2,4,4014,2385,2385,8N28650,2,Træna,0.0036165418446212046,74,-0.0227170493871873,50
12,Southern 2,4,4014,4948,4948,8934860,8,Lovund,0.0035413307790053755,75,-0.0227170493871873,50
12,Southern 2,4,4014,4564,4564,8800356,5,Hestmannøy,0.0034819378754119153,76,-0.0227170493871873,50
12,Southern 2,4,4014,3484,3484,8N87980,13,Southern 3,0.003475719373302877,77,-0.0227170493871873,50
12,Southern 2,4,4014,4331,4331,8747223,5,Hestmannøy,0.0034374126217578604,78,-0.0227170493871873,50
12,Southern 2,4,4014,3430,3430,8N87926,13,Southern 3,0.003365118553728555,79,-0.0227170493871873,50
12,Southern 2,4,4014,4028,4028,8681005,4,Gjerøy,0.0033486349911705264,80,-0.0227170493871873,50
12,Southern 2,4,4014,870,870,8L64459,13,Southern 3,0.003338456343336435,81,-0.0227170493871873,50
12,Southern 2,4,4014,159,159,8L48314,5,Hestmannøy,0.0033363455736801825,82,-0.0227170493871873,50
12,Southern 2,4,4014,4546,4546,8800185,6,Indre Kvarøy,0.003307024025661407,83,-0.0227170493871873,50
12,Southern 2,4,4014,2866,2866,8N73357,15,Southern 5,0.0033006129073420236,84,-0.0227170493871873,50
12,Southern 2,4,4014,831,831,8M71231,6,Indre Kvarøy,0.003232451552540117,85,-0.0227170493871873,50
12,Southern 2,4,4014,4642,4642,8816921,6,Indre Kvarøy,0.003219068032980445,86,-0.0227170493871873,50
12,Southern 2,4,4014,493,493,8L89298,10,Aldra,0.0031904320057053537,87,-0.0227170493871873,50
12,Southern 2,4,4014,2672,2672,8N72578,4,Gjerøy,0.0031710677231127455,88,-0.0227170493871873,50
12,Southern 2,4,4014,2389,2389,8N28683,5,Hestmannøy,0.003169344665470156,89,-0.0227170493871873,50
12,Southern 2,4,4014,1581,1581,8N06864,11,Southern 1,0.0031607163987352675,90,-0.0227170493871873,50
12,Southern 2,4,4014,1463,1463,8N06306,0,Nesøy,0.0031244493970466348,91,-0.0227170493871873,50
12,Southern 2,4,4014,1997,1997,8N14599,11,Southern 1,0.003092854557022276,92,-0.0227170493871873,50
12,Southern 2,4,4014,1046,1046,8M72659,0,Nesøy,0.0030819767959387634,93,-0.0227170493871873,50
12,Southern 2,4,4014,2643,2643,8N72369,4,Gjerøy,0.0030578169157947045,94,-0.0227170493871873,50
12,Southern 2,4,4014,4912,4912,8934406,8,Lovund,0.0030071971338339622,95,-0.0227170493871873,50
12,Southern 2,4,4014,120,120,8L30757,11,Southern 1,0.0029984645836376124,96,-0.0227170493871873,50
12,Southern 2,4,4014,1886,1886,8N14287,15,Southern 5,0.0029875985560131996,97,-0.0227170493871873,50
12,Southern 2,4,4014,204,204,8L48592,5,Hestmannøy,0.0029869797284308897,98,-0.0227170493871873,50
12,Southern 2,4,4014,3767,3767,8P14962,14,Southern 4,0.002983096952769411,99,-0.0227170493871873,50
12,Southern 2,4,4014,482,482,8L89265,5,Hestmannøy,0.002975115389439511,100,-0.0227170493871873,50
12,Southern 2,4,4014,3945,3945,8573608,7,Onøy og Lurøy,0.002924296189069816,101,-0.0227170493871873,50
12,Southern 2,4,4014,5291,5291,8981944,2,Træna,0.0029193759696535633,102,-0.0227170493871873,50
12,Southern 2,4,4014,3401,3401,8N87896,13,Southern 3,0.0029069147200554445,103,-0.0227170493871873,50
12,Southern 2,4,4014,69,69,8L26538,10,Aldra,0.0028912301633117767,104,-0.0227170493871873,50
12,Southern 2,4,4014,680,680,8M31374,5,Hestmannøy,0.0028871103088494578,105,-0.0227170493871873,50
12,Southern 2,4,4014,888,888,8M71453,13,Southern 3,0.0028781672258519236,106,-0.0227170493871873,50
12,Southern 2,4,4014,1722,1722,8N13645,14,Southern 4,0.002855761532099422,107,-0.0227170493871873,50
