target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples,v_full,n_source_islands
3,Selvær,4,255606732,10,body_mass,0.05154639175257732,10,-0.40705688615608615,15
3,Selvær,4,255606732,20,body_mass,0.05154639175257732,10,-0.40705688615608615,15
3,Selvær,4,255606732,40,body_mass,0.05154639175257732,10,-0.40705688615608615,15
3,Selvær,4,255606732,80,body_mass,0.05154639175257732,10,-0.40705688615608615,15
3,Selvær,4,255606732,150,body_mass,0.05154639175257732,10,-0.40705688615608615,15
3,Selvær,4,1089683272,10,body_mass,0.10309278350515463,20,0.1174431042380791,15
3,Selvær,4,1089683272,20,body_mass,0.10309278350515463,20,0.1174431042380791,15
3,Selvær,4,1089683272,40,body_mass,0.10309278350515463,20,0.1174431042380791,15
3,Selvær,4,1089683272,80,body_mass,0.10309278350515463,20,0.1174431042380791,15
3,Selvær,4,1089683272,150,body_mass,0.10309278350515463,20,0.1174431042380791,15
3,Selvær,4,532832580,10,body_mass,0.20618556701030927,40,0.39255504147059744,15
3,Selvær,4,532832580,20,body_mass,0.20618556701030927,40,0.39255504147059744,15
3,Selvær,4,532832580,40,body_mass,0.20618556701030927,40,0.39255504147059744,15
3,Selvær,4,532832580,80,body_mass,0.20618556701030927,40,0.39255504147059744,15
3,Selvær,4,532832580,150,body_mass,0.20618556701030927,40,0.39255504147059744,15
3,Selvær,4,954720832,10,body_mass,0.41237113402061853,80,0.08090572859947626,15
3,Selvær,4,954720832,20,body_mass,0.41237113402061853,80,0.08090572859947626,15
3,Selvær,4,954720832,40,body_mass,0.41237113402061853,80,0.08090572859947626,15
3,Selvær,4,954720832,80,body_mass,0.41237113402061853,80,0.08090572859947626,15
3,Selvær,4,954720832,150,body_mass,0.41237113402061853,80,0.08090572859947626,15
3,Selvær,4,698314717,10,body_mass,0.7731958762886598,150,0.23215769886035642,15
3,Selvær,4,698314717,20,body_mass,0.7731958762886598,150,0.23215769886035642,15
3,Selvær,4,698314717,40,body_mass,0.7731958762886598,150,0.23215769886035642,15
3,Selvær,4,698314717,80,body_mass,0.7731958762886598,150,0.23215769886035642,15
3,Selvær,4,698314717,150,body_mass,0.7731958762886598,150,0.23215769886035642,15
