target_island,target_island_name,repeat,split_seed,player_index,source_pool_index,source_id,source_island,source_island_name,phi,rank_phi,v_full,n_permutations
7,Onøy og Lurøy,4,4014,4780,4780,8800519,5,Hestmannøy,0.02511342084176811,1,0.13003774792847062,50
7,Onøy og Lurøy,4,4014,1437,1437,8N05442,6,Indre Kvarøy,0.017511517864875984,2,0.13003774792847062,50
7,Onøy og Lurøy,4,4014,4512,4512,8747114,6,Indre Kvarøy,0.017056840124459963,3,0.13003774792847062,50
7,Onøy og Lurøy,4,4014,4048,4048,8N72983,2,Træna,0.015993168752887758,4,0.13003774792847062,50
7,Onøy og Lurøy,4,4014,2432,2432,8N27415,5,Hestmannøy,0.014342666752329923,5,0.13003774792847062,50
7,Onøy og Lurøy,4,4014,2444,2444,8N27618,14,Southern 4,0.012981724446319341,6,0.13003774792847062,50
7,Onøy og Lurøy,4,4014,37,37,8L19921,5,Hestmannøy,0.012650316664009667,7,0.13003774792847062,50
7,Onøy og Lurøy,4,4014,629,629,8L89654,5,Hestmannøy,0.012557277877798536,8,0.13003774792847062,50
7,Onøy og Lurøy,4,4014,4816,4816,8816486,5,Hestmannøy,0.01243677995045865,9,0.13003774792847062,50
7,Onøy og Lurøy,4,4014,4585,4585,8747555,5,Hestmannøy,0.012022608635047742,10,0.13003774792847062,50
7,Onøy og Lurøy,4,4014,831,831,8M31869,5,Hestmannøy,0.011283177633522394,11,0.13003774792847062,50
7,Onøy og Lurøy,4,4014,2473,2473,8N27894,6,Indre Kvarøy,0.010934337674261939,12,0.13003774792847062,50
7,Onøy og Lurøy,4,4014,4970,4970,8887440,5,Hestmannøy,0.010913880286441281,13,0.13003774792847062,50
7,Onøy og Lurøy,4,4014,4389,4389,8730486,5,Hestmannøy,0.010890347952107561,14,0.13003774792847062,50
7,Onøy og Lurøy,4,4014,4628,4628,8747741,6,Indre Kvarøy,0.010761672229518848,15,0.13003774792847062,50
7,Onøy og Lurøy,4,4014,2406,2406,8N27307,5,Hestmannøy,0.010687112468320619,16,0.13003774792847062,50
