target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples,v_full,n_source_islands
3,Selvær,1,1779665464,10,wing,0.05235602094240838,10,0.36823120253457287,15
3,Selvær,1,1779665464,20,wing,0.05235602094240838,10,0.36823120253457287,15
3,Selvær,1,1779665464,40,wing,0.05235602094240838,10,0.36823120253457287,15
3,Selvær,1,1779665464,80,wing,0.05235602094240838,10,0.36823120253457287,15
3,Selvær,1,1779665464,150,wing,0.05235602094240838,10,0.36823120253457287,15
3,Selvær,1,1336788504,10,wing,0.10471204188481675,20,-0.16711871837113276,15
3,Selvær,1,1336788504,20,wing,0.10471204188481675,20,-0.16711871837113276,15
3,Selvær,1,1336788504,40,wing,0.10471204188481675,20,-0.16711871837113276,15
3,Selvær,1,1336788504,80,wing,0.10471204188481675,20,-0.16711871837113276,15
3,Selvær,1,1336788504,150,wing,0.10471204188481675,20,-0.16711871837113276,15
3,Selvær,1,683791697,10,wing,0.2094240837696335,40,0.20429897734500546,15
3,Selvær,1,683791697,20,wing,0.2094240837696335,40,0.20429897734500546,15
3,Selvær,1,683791697,40,wing,0.2094240837696335,40,0.20429897734500546,15
3,Selvær,1,683791697,80,wing,0.2094240837696335,40,0.20429897734500546,15
3,Selvær,1,683791697,150,wing,0.2094240837696335,40,0.20429897734500546,15
3,Selvær,1,1465445187,10,wing,0.418848167539267,80,0.3676175161122249,15
3,Selvær,1,1465445187,20,wing,0.418848167539267,80,0.3676175161122249,15
3,Selvær,1,1465445187,40,wing,0.418848167539267,80,0.3676175161122249,15
3,Selvær,1,1465445187,80,wing,0.418848167539267,80,0.3676175161122249,15
3,Selvær,1,1465445187,150,wing,0.418848167539267,80,0.3676175161122249,15
3,Selvær,1,1682812716,10,wing,0.7853403141361257,150,0.3442279414949342,15
3,Selvær,1,1682812716,20,wing,0.7853403141361257,150,0.3442279414949342,15
3,Selvær,1,1682812716,40,wing,0.7853403141361257,150,0.3442279414949342,15
3,Selvær,1,1682812716,80,wing,0.7853403141361257,150,0.3442279414949342,15
3,Selvær,1,1682812716,150,wing,0.7853403141361257,150,0.3442279414949342,15
5,Hestmannøy,1,1311364754,10,wing,0.009478672985781991,10,0.4460359301421068,15
5,Hestmannøy,1,1311364754,20,wing,0.009478672985781991,10,0.4460359301421068,15
5,Hestmannøy,1,1311364754,40,wing,0.009478672985781991,10,0.4460359301421068,15
5,Hestmannøy,1,1311364754,80,wing,0.009478672985781991,10,0.4460359301421068,15
5,Hestmannøy,1,1311364754,150,wing,0.009478672985781991,10,0.4460359301421068,15
5,Hestmannøy,1,1054257514,10,wing,0.018957345971563982,20,0.4124317316028998,15
5,Hestmannøy,1,1054257514,20,wing,0.018957345971563982,20,0.4124317316028998,15
5,Hestmannøy,1,1054257514,40,wing,0.018957345971563982,20,0.4124317316028998,15
5,Hestmannøy,1,1054257514,80,wing,0.018957345971563982,20,0.4124317316028998,15
5,Hestmannøy,1,1054257514,150,wing,0.018957345971563982,20,0.4124317316028998,15
5,Hestmannøy,1,513898977,10,wing,0.037914691943127965,40,-0.1839445085027518,15
5,Hestmannøy,1,513898977,20,wing,0.037914691943127965,40,-0.1839445085027518,15
5,Hestmannøy,1,513898977,40,wing,0.037914691943127965,40,-0.1839445085027518,15
5,Hestmannøy,1,513898977,80,wing,0.037914691943127965,40,-0.1839445085027518,15
5,Hestmannøy,1,513898977,150,wing,0.037914691943127965,40,-0.1839445085027518,15
5,Hestmannøy,1,1603309647,10,wing,0.07582938388625593,80,0.19725060934762573,15
5,Hestmannøy,1,1603309647,20,wing,0.07582938388625593,80,0.19725060934762573,15
5,Hestmannøy,1,1603309647,40,wing,0.07582938388625593,80,0.19725060934762573,15
5,Hestmannøy,1,1603309647,80,wing,0.07582938388625593,80,0.19725060934762573,15
5,Hestmannøy,1,1603309647,150,wing,0.07582938388625593,80,0.19725060934762573,15
5,Hestmannøy,1,793386723,10,wing,0.14218009478672985,150,0.17278824980980556,15
5,Hestmannøy,1,793386723,20,wing,0.14218009478672985,150,0.17278824980980556,15
5,Hestmannøy,1,793386723,40,wing,0.14218009478672985,150,0.17278824980980556,15
5,Hestmannøy,1,793386723,80,wing,0.14218009478672985,150,0.17278824980980556,15
5,Hestmannøy,1,793386723,150,wing,0.14218009478672985,150,0.17278824980980556,15
14,Southern 4,1,1932739934,10,wing,0.0205761316872428,10,0.33725784053414654,15
14,Southern 4,1,1932739934,20,wing,0.0205761316872428,10,0.33725784053414654,15
14,Southern 4,1,1932739934,40,wing,0.0205761316872428,10,0.33725784053414654,15
