trait,target_island,target_island_name,analysis,method,selection_method,n_components,selection_n_components,n_individuals,corr_mean,corr_std,mse_mean,n_rows
body_mass,5,Hestmannøy,full_baseline,full_source_unweighted,none,500,,4619,0.1253615991408329,,1.5903078769632764,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,500,0.1236848998759453,,1.5993509415715006,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1000,0.1239784162192295,,1.5935385426026545,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,1500,0.139881213396166,,1.5868452850720105,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2000,0.137903629647705,,1.5865456410297305,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,2500,0.1359052477578672,,1.5872228898425544,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3000,0.1357758162276202,,1.5869285552707186,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,3500,0.1320068736423957,,1.5890315167188718,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4000,0.1205371454414113,,1.592532352634591,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_avggrm,avggrm,500,,4500,0.1238938831516098,,1.59107173891136,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,500,0.1056597111015005,,1.6026311139122469,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1000,0.1354840433680214,,1.5951458187892276,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,1500,0.1269086267469377,,1.5937268007397292,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2000,0.1191242867347019,,1.594743784164154,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,2500,0.1189956961052072,,1.5957585205511289,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3000,0.1130417776025238,,1.5961384496098834,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,3500,0.1122220435282155,,1.596170794970182,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4000,0.1119834560577482,,1.5961416891146656,1
body_mass,5,Hestmannøy,ranked_subset,bpcrr_topk_pc_distance,pc_distance,500,10.0,4500,0.1254324993906064,,1.590717426908747,1
body_mass,5,Hestmannøy,ranked_subset,random_individual,random,500,,500,0.0625044342306803,0.025708025611493057,1.6155358676612672,5
body_mass,5,Hestmannøy,ranked_subset,random_individual,random,500,,1000,0.08344601881850386,0.03164208136700141,1.6094078000421728,5
body_mass,5,Hestmannøy,ranked_subset,random_individual,random,500,,1500,0.11259556527784757,0.017588284951711636,1.5983416839171276,5
body_mass,5,Hestmannøy,ranked_subset,random_individual,random,500,,2000,0.10870275933177864,0.01563444046274278,1.5975513280110047,5
body_mass,5,Hestmannøy,ranked_subset,random_individual,random,500,,2500,0.10733953234378882,0.015224865625988198,1.600181180536815,5
body_mass,5,Hestmannøy,ranked_subset,random_individual,random,500,,3000,0.11377787417473462,0.02273514857278055,1.5960642614047948,5
body_mass,5,Hestmannøy,ranked_subset,random_individual,random,500,,3500,0.11327742634064246,0.021743206878035413,1.5948690494261455,5
body_mass,5,Hestmannøy,ranked_subset,random_individual,random,500,,4000,0.12096272677939005,0.008101383625447362,1.5921987035171394,5
body_mass,5,Hestmannøy,ranked_subset,random_individual,random,500,,4500,0.12282854358153779,0.0013586511134368866,1.5912060553264469,5
