trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,selection_method,n_components,selection_n_components,ringnr,ringnumber,source_island,source_island_name,rank,avg_grm,pca_dist
body_mass,7,Onøy og Lurøy,0,324992130,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19505,8L19505,3,Selvær,1,,
body_mass,7,Onøy og Lurøy,0,324992130,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19540,8L19540,3,Selvær,2,,
body_mass,7,Onøy og Lurøy,0,324992130,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19556,8L19556,8,Lovund,3,,
body_mass,7,Onøy og Lurøy,0,324992130,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19559,8L19559,8,Lovund,4,,
body_mass,7,Onøy og Lurøy,0,324992130,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19568,8L19568,3,Selvær,5,,
body_mass,7,Onøy og Lurøy,0,324992130,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19578,8L19578,8,Lovund,6,,
body_mass,7,Onøy og Lurøy,0,324992130,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19595,8L19595,3,Selvær,7,,
body_mass,7,Onøy og Lurøy,0,324992130,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19596,8L19596,2,Træna,8,,
body_mass,7,Onøy og Lurøy,0,324992130,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19624,8L19624,9,Sleneset,9,,
body_mass,7,Onøy og Lurøy,0,324992130,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19656,8L19656,3,Selvær,10,,
body_mass,7,Onøy og Lurøy,0,324992130,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19661,8L19661,2,Træna,11,,
body_mass,7,Onøy og Lurøy,0,324992130,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19722,8L19722,6,Indre Kvarøy,12,,
body_mass,7,Onøy og Lurøy,0,324992130,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19728,8L19728,4,Gjerøy,13,,
body_mass,7,Onøy og Lurøy,0,324992130,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19813,8L19813,5,Hestmannøy,14,,
body_mass,7,Onøy og Lurøy,0,324992130,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19830,8L19830,5,Hestmannøy,15,,
body_mass,7,Onøy og Lurøy,0,324992130,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19835,8L19835,5,Hestmannøy,16,,
body_mass,7,Onøy og Lurøy,0,324992130,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19839,8L19839,5,Hestmannøy,17,,
body_mass,7,Onøy og Lurøy,0,324992130,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19899,8L19899,6,Indre Kvarøy,18,,
body_mass,7,Onøy og Lurøy,0,324992130,2500,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19912,8L19912,5,Hestmannøy,19,,
