trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,selection_method,n_components,selection_n_components,ringnr,ringnumber,source_island,source_island_name,rank,avg_grm,pca_dist
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19505,8L19505,3,Selvær,1,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19506,8L19506,3,Selvær,2,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19556,8L19556,8,Lovund,3,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19569,8L19569,3,Selvær,4,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19578,8L19578,8,Lovund,5,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19595,8L19595,3,Selvær,6,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19596,8L19596,2,Træna,7,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19624,8L19624,9,Sleneset,8,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19656,8L19656,3,Selvær,9,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19661,8L19661,2,Træna,10,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19666,8L19666,7,Onøy og Lurøy,11,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19688,8L19688,3,Selvær,12,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19693,8L19693,2,Træna,13,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19722,8L19722,6,Indre Kvarøy,14,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19813,8L19813,5,Hestmannøy,15,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19830,8L19830,5,Hestmannøy,16,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19835,8L19835,5,Hestmannøy,17,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19839,8L19839,5,Hestmannøy,18,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19858,8L19858,10,Aldra,19,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19860,8L19860,10,Aldra,20,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19862,8L19862,6,Indre Kvarøy,21,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19877,8L19877,5,Hestmannøy,22,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19899,8L19899,6,Indre Kvarøy,23,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19900,8L19900,6,Indre Kvarøy,24,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19917,8L19917,5,Hestmannøy,25,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19919,8L19919,5,Hestmannøy,26,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19921,8L19921,5,Hestmannøy,27,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19922,8L19922,10,Aldra,28,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19931,8L19931,10,Aldra,29,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19932,8L19932,10,Aldra,30,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19937,8L19937,5,Hestmannøy,31,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19944,8L19944,7,Onøy og Lurøy,32,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19951,8L19951,7,Onøy og Lurøy,33,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19952,8L19952,7,Onøy og Lurøy,34,,
body_mass,4,Gjerøy,0,31823479,4000,bpcrr_topk_bpcrr_pev_ga,bpcrr_pev_ga,500,500.0,8L19953,8L19953,7,Onøy og Lurøy,35,,
