trait,target_island,target_island_name,repeat,repeat_seed,n_train_size,method,selection_method,n_components,selection_n_components,ringnr,ringnumber,source_island,source_island_name,rank,avg_grm,pca_dist
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8N13717,8N13717,8,Lovund,1,0.08191756521080805,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8M71705,8M71705,8,Lovund,2,0.07819426532711041,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8M72263,8M72263,8,Lovund,3,0.0776684285950019,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8L64144,8L64144,8,Lovund,4,0.0749146893794191,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8857104,8857104,7,Onøy og Lurøy,5,0.07485668628408415,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8N72414,8N72414,8,Lovund,6,0.07337245467997158,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8934414,8934414,8,Lovund,7,0.07175298409797562,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8L19549,8L19549,8,Lovund,8,0.06998384437081323,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8747121,8747121,8,Lovund,9,0.0697220596021652,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8N87251,8N87251,8,Lovund,10,0.06850575776613987,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8N27918,8N27918,2,Træna,11,0.06782242177545156,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8800164,8800164,7,Onøy og Lurøy,12,0.0654479122637611,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8N72066,8N72066,2,Træna,13,0.06402784808794969,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8N87255,8N87255,8,Lovund,14,0.06398774909173813,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8934471,8934471,3,Selvær,15,0.06273965479730967,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8747010,8747010,8,Lovund,16,0.06193308246405219,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8N13479,8N13479,8,Lovund,17,0.060553396210670164,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8L19953,8L19953,7,Onøy og Lurøy,18,0.06047970722231835,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8P14012,8P14012,8,Lovund,19,0.06044534070274805,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8800606,8800606,8,Lovund,20,0.05980470049201415,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8939615,8939615,6,Indre Kvarøy,21,0.05852380346148338,
body_mass,9,Sleneset,0,698402219,500,bpcrr_topk_avggrm,avggrm,500,,8943761,8943761,3,Selvær,22,0.05818568214033623,
