target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples,v_full,n_source_islands
3,Selvær,3,1236497313,10,wing,0.05235602094240838,10,0.11382671029936513,15
3,Selvær,3,1236497313,20,wing,0.05235602094240838,10,0.11382671029936513,15
3,Selvær,3,1236497313,40,wing,0.05235602094240838,10,0.11382671029936513,15
3,Selvær,3,1236497313,80,wing,0.05235602094240838,10,0.11382671029936513,15
3,Selvær,3,1236497313,150,wing,0.05235602094240838,10,0.11382671029936513,15
3,Selvær,3,69744716,10,wing,0.10471204188481675,20,0.2559547308385049,15
3,Selvær,3,69744716,20,wing,0.10471204188481675,20,0.2559547308385049,15
3,Selvær,3,69744716,40,wing,0.10471204188481675,20,0.2559547308385049,15
3,Selvær,3,69744716,80,wing,0.10471204188481675,20,0.2559547308385049,15
3,Selvær,3,69744716,150,wing,0.10471204188481675,20,0.2559547308385049,15
3,Selvær,3,268578202,10,wing,0.2094240837696335,40,0.4175043658308984,15
3,Selvær,3,268578202,20,wing,0.2094240837696335,40,0.4175043658308984,15
3,Selvær,3,268578202,40,wing,0.2094240837696335,40,0.4175043658308984,15
3,Selvær,3,268578202,80,wing,0.2094240837696335,40,0.4175043658308984,15
3,Selvær,3,268578202,150,wing,0.2094240837696335,40,0.4175043658308984,15
3,Selvær,3,118770410,10,wing,0.418848167539267,80,0.3023434245878242,15
3,Selvær,3,118770410,20,wing,0.418848167539267,80,0.3023434245878242,15
3,Selvær,3,118770410,40,wing,0.418848167539267,80,0.3023434245878242,15
3,Selvær,3,118770410,80,wing,0.418848167539267,80,0.3023434245878242,15
3,Selvær,3,118770410,150,wing,0.418848167539267,80,0.3023434245878242,15
3,Selvær,3,1456302938,10,wing,0.7853403141361257,150,0.30237463473065435,15
3,Selvær,3,1456302938,20,wing,0.7853403141361257,150,0.30237463473065435,15
3,Selvær,3,1456302938,40,wing,0.7853403141361257,150,0.30237463473065435,15
3,Selvær,3,1456302938,80,wing,0.7853403141361257,150,0.30237463473065435,15
3,Selvær,3,1456302938,150,wing,0.7853403141361257,150,0.30237463473065435,15
5,Hestmannøy,3,1546640897,10,wing,0.009478672985781991,10,0.3118697286964491,15
5,Hestmannøy,3,1546640897,20,wing,0.009478672985781991,10,0.3118697286964491,15
5,Hestmannøy,3,1546640897,40,wing,0.009478672985781991,10,0.3118697286964491,15
5,Hestmannøy,3,1546640897,80,wing,0.009478672985781991,10,0.3118697286964491,15
5,Hestmannøy,3,1546640897,150,wing,0.009478672985781991,10,0.3118697286964491,15
5,Hestmannøy,3,856947514,10,wing,0.018957345971563982,20,0.03682248709665508,15
5,Hestmannøy,3,856947514,20,wing,0.018957345971563982,20,0.03682248709665508,15
5,Hestmannøy,3,856947514,40,wing,0.018957345971563982,20,0.03682248709665508,15
5,Hestmannøy,3,856947514,80,wing,0.018957345971563982,20,0.03682248709665508,15
5,Hestmannøy,3,856947514,150,wing,0.018957345971563982,20,0.03682248709665508,15
5,Hestmannøy,3,1274764345,10,wing,0.037914691943127965,40,0.02615792185403798,15
5,Hestmannøy,3,1274764345,20,wing,0.037914691943127965,40,0.02615792185403798,15
5,Hestmannøy,3,1274764345,40,wing,0.037914691943127965,40,0.02615792185403798,15
5,Hestmannøy,3,1274764345,80,wing,0.037914691943127965,40,0.02615792185403798,15
5,Hestmannøy,3,1274764345,150,wing,0.037914691943127965,40,0.02615792185403798,15
5,Hestmannøy,3,1057847981,10,wing,0.07582938388625593,80,0.12224466249806996,15
5,Hestmannøy,3,1057847981,20,wing,0.07582938388625593,80,0.12224466249806996,15
5,Hestmannøy,3,1057847981,40,wing,0.07582938388625593,80,0.12224466249806996,15
5,Hestmannøy,3,1057847981,80,wing,0.07582938388625593,80,0.12224466249806996,15
5,Hestmannøy,3,1057847981,150,wing,0.07582938388625593,80,0.12224466249806996,15
5,Hestmannøy,3,1992139094,10,wing,0.14218009478672985,150,0.14048266343848909,15
5,Hestmannøy,3,1992139094,20,wing,0.14218009478672985,150,0.14048266343848909,15
5,Hestmannøy,3,1992139094,40,wing,0.14218009478672985,150,0.14048266343848909,15
5,Hestmannøy,3,1992139094,80,wing,0.14218009478672985,150,0.14048266343848909,15
5,Hestmannøy,3,1992139094,150,wing,0.14218009478672985,150,0.14048266343848909,15
14,Southern 4,3,439894126,10,wing,0.0205761316872428,10,0.3193674873574084,15
14,Southern 4,3,439894126,20,wing,0.0205761316872428,10,0.3193674873574084,15
14,Southern 4,3,439894126,40,wing,0.0205761316872428,10,0.3193674873574084,15
14,Southern 4,3,439894126,80,wing,0.0205761316872428,10,0.3193674873574084,15
14,Southern 4,3,439894126,150,wing,0.0205761316872428,10,0.3193674873574084,15
14,Southern 4,3,962543063,10,wing,0.0411522633744856,20,-0.06776743457330343,15
14,Southern 4,3,962543063,20,wing,0.0411522633744856,20,-0.06776743457330343,15
14,Southern 4,3,962543063,40,wing,0.0411522633744856,20,-0.06776743457330343,15
14,Southern 4,3,962543063,80,wing,0.0411522633744856,20,-0.06776743457330343,15
14,Southern 4,3,962543063,150,wing,0.0411522633744856,20,-0.06776743457330343,15
14,Southern 4,3,1036864140,10,wing,0.0823045267489712,40,-0.05018896910439144,15
14,Southern 4,3,1036864140,20,wing,0.0823045267489712,40,-0.05018896910439144,15
14,Southern 4,3,1036864140,40,wing,0.0823045267489712,40,-0.05018896910439144,15
14,Southern 4,3,1036864140,80,wing,0.0823045267489712,40,-0.05018896910439144,15
14,Southern 4,3,1036864140,150,wing,0.0823045267489712,40,-0.05018896910439144,15
14,Southern 4,3,842114296,10,wing,0.1646090534979424,80,0.20403778361301264,15
14,Southern 4,3,842114296,20,wing,0.1646090534979424,80,0.20403778361301264,15
14,Southern 4,3,842114296,40,wing,0.1646090534979424,80,0.20403778361301264,15
14,Southern 4,3,842114296,80,wing,0.1646090534979424,80,0.20403778361301264,15
14,Southern 4,3,842114296,150,wing,0.1646090534979424,80,0.20403778361301264,15
14,Southern 4,3,940857554,10,wing,0.30864197530864196,150,0.15264196015991197,15
14,Southern 4,3,940857554,20,wing,0.30864197530864196,150,0.15264196015991197,15
14,Southern 4,3,940857554,40,wing,0.30864197530864196,150,0.15264196015991197,15
14,Southern 4,3,940857554,80,wing,0.30864197530864196,150,0.15264196015991197,15
14,Southern 4,3,940857554,150,wing,0.30864197530864196,150,0.15264196015991197,15
