target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples,v_full,n_source_islands
3,Selvær,7,1673639983,10,wing,0.05235602094240838,10,0.47987939689368103,15
3,Selvær,7,1673639983,20,wing,0.05235602094240838,10,0.47987939689368103,15
3,Selvær,7,1673639983,40,wing,0.05235602094240838,10,0.47987939689368103,15
3,Selvær,7,1673639983,80,wing,0.05235602094240838,10,0.47987939689368103,15
3,Selvær,7,1673639983,150,wing,0.05235602094240838,10,0.47987939689368103,15
3,Selvær,7,869131439,10,wing,0.10471204188481675,20,0.13515754615895165,15
3,Selvær,7,869131439,20,wing,0.10471204188481675,20,0.13515754615895165,15
3,Selvær,7,869131439,40,wing,0.10471204188481675,20,0.13515754615895165,15
3,Selvær,7,869131439,80,wing,0.10471204188481675,20,0.13515754615895165,15
3,Selvær,7,869131439,150,wing,0.10471204188481675,20,0.13515754615895165,15
3,Selvær,7,1611222238,10,wing,0.2094240837696335,40,0.08246590097356385,15
3,Selvær,7,1611222238,20,wing,0.2094240837696335,40,0.08246590097356385,15
3,Selvær,7,1611222238,40,wing,0.2094240837696335,40,0.08246590097356385,15
3,Selvær,7,1611222238,80,wing,0.2094240837696335,40,0.08246590097356385,15
3,Selvær,7,1611222238,150,wing,0.2094240837696335,40,0.08246590097356385,15
3,Selvær,7,1208497880,10,wing,0.418848167539267,80,0.3037322134455666,15
3,Selvær,7,1208497880,20,wing,0.418848167539267,80,0.3037322134455666,15
3,Selvær,7,1208497880,40,wing,0.418848167539267,80,0.3037322134455666,15
3,Selvær,7,1208497880,80,wing,0.418848167539267,80,0.3037322134455666,15
3,Selvær,7,1208497880,150,wing,0.418848167539267,80,0.3037322134455666,15
3,Selvær,7,1287674563,10,wing,0.7853403141361257,150,0.302044226298618,15
3,Selvær,7,1287674563,20,wing,0.7853403141361257,150,0.302044226298618,15
3,Selvær,7,1287674563,40,wing,0.7853403141361257,150,0.302044226298618,15
3,Selvær,7,1287674563,80,wing,0.7853403141361257,150,0.302044226298618,15
3,Selvær,7,1287674563,150,wing,0.7853403141361257,150,0.302044226298618,15
5,Hestmannøy,7,831215261,10,wing,0.009478672985781991,10,0.4072775040264883,15
5,Hestmannøy,7,831215261,20,wing,0.009478672985781991,10,0.4072775040264883,15
5,Hestmannøy,7,831215261,40,wing,0.009478672985781991,10,0.4072775040264883,15
5,Hestmannøy,7,831215261,80,wing,0.009478672985781991,10,0.4072775040264883,15
5,Hestmannøy,7,831215261,150,wing,0.009478672985781991,10,0.4072775040264883,15
5,Hestmannøy,7,1323265018,10,wing,0.018957345971563982,20,-0.38601586087796674,15
5,Hestmannøy,7,1323265018,20,wing,0.018957345971563982,20,-0.38601586087796674,15
5,Hestmannøy,7,1323265018,40,wing,0.018957345971563982,20,-0.38601586087796674,15
5,Hestmannøy,7,1323265018,80,wing,0.018957345971563982,20,-0.38601586087796674,15
5,Hestmannøy,7,1323265018,150,wing,0.018957345971563982,20,-0.38601586087796674,15
5,Hestmannøy,7,1960148380,10,wing,0.037914691943127965,40,0.07256616964274672,15
5,Hestmannøy,7,1960148380,20,wing,0.037914691943127965,40,0.07256616964274672,15
5,Hestmannøy,7,1960148380,40,wing,0.037914691943127965,40,0.07256616964274672,15
5,Hestmannøy,7,1960148380,80,wing,0.037914691943127965,40,0.07256616964274672,15
5,Hestmannøy,7,1960148380,150,wing,0.037914691943127965,40,0.07256616964274672,15
5,Hestmannøy,7,2096848959,10,wing,0.07582938388625593,80,0.218125066852936,15
5,Hestmannøy,7,2096848959,20,wing,0.07582938388625593,80,0.218125066852936,15
5,Hestmannøy,7,2096848959,40,wing,0.07582938388625593,80,0.218125066852936,15
5,Hestmannøy,7,2096848959,80,wing,0.07582938388625593,80,0.218125066852936,15
5,Hestmannøy,7,2096848959,150,wing,0.07582938388625593,80,0.218125066852936,15
