target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples,v_full,n_source_islands
3,Selvær,7,334497655,10,body_mass,0.05154639175257732,10,0.7851914850437306,15
3,Selvær,7,334497655,20,body_mass,0.05154639175257732,10,0.7851914850437306,15
3,Selvær,7,334497655,40,body_mass,0.05154639175257732,10,0.7851914850437306,15
3,Selvær,7,334497655,80,body_mass,0.05154639175257732,10,0.7851914850437306,15
3,Selvær,7,334497655,150,body_mass,0.05154639175257732,10,0.7851914850437306,15
3,Selvær,7,960824845,10,body_mass,0.10309278350515463,20,-0.002052767835695195,15
3,Selvær,7,960824845,20,body_mass,0.10309278350515463,20,-0.002052767835695195,15
3,Selvær,7,960824845,40,body_mass,0.10309278350515463,20,-0.002052767835695195,15
3,Selvær,7,960824845,80,body_mass,0.10309278350515463,20,-0.002052767835695195,15
3,Selvær,7,960824845,150,body_mass,0.10309278350515463,20,-0.002052767835695195,15
3,Selvær,7,990502780,10,body_mass,0.20618556701030927,40,0.13302039716452235,15
3,Selvær,7,990502780,20,body_mass,0.20618556701030927,40,0.13302039716452235,15
3,Selvær,7,990502780,40,body_mass,0.20618556701030927,40,0.13302039716452235,15
3,Selvær,7,990502780,80,body_mass,0.20618556701030927,40,0.13302039716452235,15
3,Selvær,7,990502780,150,body_mass,0.20618556701030927,40,0.13302039716452235,15
3,Selvær,7,893341326,10,body_mass,0.41237113402061853,80,0.2208957808483157,15
3,Selvær,7,893341326,20,body_mass,0.41237113402061853,80,0.2208957808483157,15
3,Selvær,7,893341326,40,body_mass,0.41237113402061853,80,0.2208957808483157,15
3,Selvær,7,893341326,80,body_mass,0.41237113402061853,80,0.2208957808483157,15
3,Selvær,7,893341326,150,body_mass,0.41237113402061853,80,0.2208957808483157,15
3,Selvær,7,796849856,10,body_mass,0.7731958762886598,150,0.25680969605382137,15
3,Selvær,7,796849856,20,body_mass,0.7731958762886598,150,0.25680969605382137,15
3,Selvær,7,796849856,40,body_mass,0.7731958762886598,150,0.25680969605382137,15
3,Selvær,7,796849856,80,body_mass,0.7731958762886598,150,0.25680969605382137,15
3,Selvær,7,796849856,150,body_mass,0.7731958762886598,150,0.25680969605382137,15
5,Hestmannøy,7,1206125720,10,body_mass,0.00927643784786642,10,0.31919140076558844,15
5,Hestmannøy,7,1206125720,20,body_mass,0.00927643784786642,10,0.31919140076558844,15
5,Hestmannøy,7,1206125720,40,body_mass,0.00927643784786642,10,0.31919140076558844,15
5,Hestmannøy,7,1206125720,80,body_mass,0.00927643784786642,10,0.31919140076558844,15
5,Hestmannøy,7,1206125720,150,body_mass,0.00927643784786642,10,0.31919140076558844,15
5,Hestmannøy,7,279004699,10,body_mass,0.01855287569573284,20,0.1418415273397385,15
5,Hestmannøy,7,279004699,20,body_mass,0.01855287569573284,20,0.1418415273397385,15
5,Hestmannøy,7,279004699,40,body_mass,0.01855287569573284,20,0.1418415273397385,15
5,Hestmannøy,7,279004699,80,body_mass,0.01855287569573284,20,0.1418415273397385,15
5,Hestmannøy,7,279004699,150,body_mass,0.01855287569573284,20,0.1418415273397385,15
5,Hestmannøy,7,454384589,10,body_mass,0.03710575139146568,40,0.23640199078407884,15
5,Hestmannøy,7,454384589,20,body_mass,0.03710575139146568,40,0.23640199078407884,15
5,Hestmannøy,7,454384589,40,body_mass,0.03710575139146568,40,0.23640199078407884,15
5,Hestmannøy,7,454384589,80,body_mass,0.03710575139146568,40,0.23640199078407884,15
5,Hestmannøy,7,454384589,150,body_mass,0.03710575139146568,40,0.23640199078407884,15
5,Hestmannøy,7,1037655058,10,body_mass,0.07421150278293136,80,0.07504085997284046,15
5,Hestmannøy,7,1037655058,20,body_mass,0.07421150278293136,80,0.07504085997284046,15
5,Hestmannøy,7,1037655058,40,body_mass,0.07421150278293136,80,0.07504085997284046,15
5,Hestmannøy,7,1037655058,80,body_mass,0.07421150278293136,80,0.07504085997284046,15
5,Hestmannøy,7,1037655058,150,body_mass,0.07421150278293136,80,0.07504085997284046,15
5,Hestmannøy,7,1419578901,10,body_mass,0.1391465677179963,150,0.12552513805388057,15
5,Hestmannøy,7,1419578901,20,body_mass,0.1391465677179963,150,0.12552513805388057,15
5,Hestmannøy,7,1419578901,40,body_mass,0.1391465677179963,150,0.12552513805388057,15
5,Hestmannøy,7,1419578901,80,body_mass,0.1391465677179963,150,0.12552513805388057,15
5,Hestmannøy,7,1419578901,150,body_mass,0.1391465677179963,150,0.12552513805388057,15
14,Southern 4,7,1031054888,10,body_mass,0.0205761316872428,10,0.38532798325313256,15
14,Southern 4,7,1031054888,20,body_mass,0.0205761316872428,10,0.38532798325313256,15
14,Southern 4,7,1031054888,40,body_mass,0.0205761316872428,10,0.38532798325313256,15
14,Southern 4,7,1031054888,80,body_mass,0.0205761316872428,10,0.38532798325313256,15
14,Southern 4,7,1031054888,150,body_mass,0.0205761316872428,10,0.38532798325313256,15
14,Southern 4,7,1152792910,10,body_mass,0.0411522633744856,20,0.05884878992531827,15
14,Southern 4,7,1152792910,20,body_mass,0.0411522633744856,20,0.05884878992531827,15
14,Southern 4,7,1152792910,40,body_mass,0.0411522633744856,20,0.05884878992531827,15
14,Southern 4,7,1152792910,80,body_mass,0.0411522633744856,20,0.05884878992531827,15
14,Southern 4,7,1152792910,150,body_mass,0.0411522633744856,20,0.05884878992531827,15
14,Southern 4,7,954909307,10,body_mass,0.0823045267489712,40,0.007798753658116094,15
14,Southern 4,7,954909307,20,body_mass,0.0823045267489712,40,0.007798753658116094,15
14,Southern 4,7,954909307,40,body_mass,0.0823045267489712,40,0.007798753658116094,15
14,Southern 4,7,954909307,80,body_mass,0.0823045267489712,40,0.007798753658116094,15
14,Southern 4,7,954909307,150,body_mass,0.0823045267489712,40,0.007798753658116094,15
14,Southern 4,7,1284192006,10,body_mass,0.1646090534979424,80,0.1220155826383417,15
14,Southern 4,7,1284192006,20,body_mass,0.1646090534979424,80,0.1220155826383417,15
14,Southern 4,7,1284192006,40,body_mass,0.1646090534979424,80,0.1220155826383417,15
14,Southern 4,7,1284192006,80,body_mass,0.1646090534979424,80,0.1220155826383417,15
14,Southern 4,7,1284192006,150,body_mass,0.1646090534979424,80,0.1220155826383417,15
14,Southern 4,7,911068812,10,body_mass,0.30864197530864196,150,0.17493069077832615,15
14,Southern 4,7,911068812,20,body_mass,0.30864197530864196,150,0.17493069077832615,15
14,Southern 4,7,911068812,40,body_mass,0.30864197530864196,150,0.17493069077832615,15
14,Southern 4,7,911068812,80,body_mass,0.30864197530864196,150,0.17493069077832615,15
14,Southern 4,7,911068812,150,body_mass,0.30864197530864196,150,0.17493069077832615,15
