target_island,target_island_name,repeat,split_seed,n_permutations,trait,cal_fraction,n_cal_samples,v_full,n_source_islands
14,Southern 4,0,1446703604,10,tarsus,0.0205761316872428,10,0.5161814508897621,15
14,Southern 4,0,1446703604,20,tarsus,0.0205761316872428,10,0.5161814508897621,15
14,Southern 4,0,1446703604,40,tarsus,0.0205761316872428,10,0.5161814508897621,15
14,Southern 4,0,1446703604,80,tarsus,0.0205761316872428,10,0.5161814508897621,15
14,Southern 4,0,1446703604,150,tarsus,0.0205761316872428,10,0.5161814508897621,15
14,Southern 4,0,1516610372,10,tarsus,0.0411522633744856,20,0.076424043402037,15
14,Southern 4,0,1516610372,20,tarsus,0.0411522633744856,20,0.076424043402037,15
14,Southern 4,0,1516610372,40,tarsus,0.0411522633744856,20,0.076424043402037,15
14,Southern 4,0,1516610372,80,tarsus,0.0411522633744856,20,0.076424043402037,15
14,Southern 4,0,1516610372,150,tarsus,0.0411522633744856,20,0.076424043402037,15
14,Southern 4,0,984128263,10,tarsus,0.0823045267489712,40,0.2195281743410055,15
14,Southern 4,0,984128263,20,tarsus,0.0823045267489712,40,0.2195281743410055,15
14,Southern 4,0,984128263,40,tarsus,0.0823045267489712,40,0.2195281743410055,15
14,Southern 4,0,984128263,80,tarsus,0.0823045267489712,40,0.2195281743410055,15
14,Southern 4,0,984128263,150,tarsus,0.0823045267489712,40,0.2195281743410055,15
14,Southern 4,0,2109679366,10,tarsus,0.1646090534979424,80,-0.0547529637572627,15
14,Southern 4,0,2109679366,20,tarsus,0.1646090534979424,80,-0.0547529637572627,15
14,Southern 4,0,2109679366,40,tarsus,0.1646090534979424,80,-0.0547529637572627,15
14,Southern 4,0,2109679366,80,tarsus,0.1646090534979424,80,-0.0547529637572627,15
14,Southern 4,0,2109679366,150,tarsus,0.1646090534979424,80,-0.0547529637572627,15
14,Southern 4,0,1989456748,10,tarsus,0.3086419753086419,150,0.2066324121015219,15
14,Southern 4,0,1989456748,20,tarsus,0.3086419753086419,150,0.2066324121015219,15
14,Southern 4,0,1989456748,40,tarsus,0.3086419753086419,150,0.2066324121015219,15
14,Southern 4,0,1989456748,80,tarsus,0.3086419753086419,150,0.2066324121015219,15
14,Southern 4,0,1989456748,150,tarsus,0.3086419753086419,150,0.2066324121015219,15
14,Southern 4,1,1932739934,10,tarsus,0.0205761316872428,10,0.1676130229860728,15
14,Southern 4,1,1932739934,20,tarsus,0.0205761316872428,10,0.1676130229860728,15
14,Southern 4,1,1932739934,40,tarsus,0.0205761316872428,10,0.1676130229860728,15
14,Southern 4,1,1932739934,80,tarsus,0.0205761316872428,10,0.1676130229860728,15
14,Southern 4,1,1932739934,150,tarsus,0.0205761316872428,10,0.1676130229860728,15
14,Southern 4,1,1285217807,10,tarsus,0.0411522633744856,20,0.2807197190075513,15
14,Southern 4,1,1285217807,20,tarsus,0.0411522633744856,20,0.2807197190075513,15
14,Southern 4,1,1285217807,40,tarsus,0.0411522633744856,20,0.2807197190075513,15
14,Southern 4,1,1285217807,80,tarsus,0.0411522633744856,20,0.2807197190075513,15
14,Southern 4,1,1285217807,150,tarsus,0.0411522633744856,20,0.2807197190075513,15
14,Southern 4,1,1512352769,10,tarsus,0.0823045267489712,40,0.0822533875131227,15
14,Southern 4,1,1512352769,20,tarsus,0.0823045267489712,40,0.0822533875131227,15
14,Southern 4,1,1512352769,40,tarsus,0.0823045267489712,40,0.0822533875131227,15
14,Southern 4,1,1512352769,80,tarsus,0.0823045267489712,40,0.0822533875131227,15
14,Southern 4,1,1512352769,150,tarsus,0.0823045267489712,40,0.0822533875131227,15
14,Southern 4,1,1631864013,10,tarsus,0.1646090534979424,80,0.2540712691740913,15
14,Southern 4,1,1631864013,20,tarsus,0.1646090534979424,80,0.2540712691740913,15
14,Southern 4,1,1631864013,40,tarsus,0.1646090534979424,80,0.2540712691740913,15
14,Southern 4,1,1631864013,80,tarsus,0.1646090534979424,80,0.2540712691740913,15
14,Southern 4,1,1631864013,150,tarsus,0.1646090534979424,80,0.2540712691740913,15
14,Southern 4,1,796237909,10,tarsus,0.3086419753086419,150,0.0786917552395787,15
14,Southern 4,1,796237909,20,tarsus,0.3086419753086419,150,0.0786917552395787,15
14,Southern 4,1,796237909,40,tarsus,0.3086419753086419,150,0.0786917552395787,15
14,Southern 4,1,796237909,80,tarsus,0.3086419753086419,150,0.0786917552395787,15
14,Southern 4,1,796237909,150,tarsus,0.3086419753086419,150,0.0786917552395787,15
14,Southern 4,2,1395100673,10,tarsus,0.0205761316872428,10,0.1690019252672713,15
14,Southern 4,2,1395100673,20,tarsus,0.0205761316872428,10,0.1690019252672713,15
14,Southern 4,2,1395100673,40,tarsus,0.0205761316872428,10,0.1690019252672713,15
14,Southern 4,2,1395100673,80,tarsus,0.0205761316872428,10,0.1690019252672713,15
14,Southern 4,2,1395100673,150,tarsus,0.0205761316872428,10,0.1690019252672713,15
14,Southern 4,2,494952709,10,tarsus,0.0411522633744856,20,-0.0057391777999146,15
14,Southern 4,2,494952709,20,tarsus,0.0411522633744856,20,-0.0057391777999146,15
14,Southern 4,2,494952709,40,tarsus,0.0411522633744856,20,-0.0057391777999146,15
14,Southern 4,2,494952709,80,tarsus,0.0411522633744856,20,-0.0057391777999146,15
14,Southern 4,2,494952709,150,tarsus,0.0411522633744856,20,-0.0057391777999146,15
14,Southern 4,2,1387017470,10,tarsus,0.0823045267489712,40,0.0296995004871511,15
